,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,error_message,search_index
702,2003,tt0330373,movie,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,0,2005,\N,157,"Adventure,Family,Fantasy",harry potter and the goblet of fire,2005-11-18,Harry Potter and the Goblet of Fire,150000000.0,290013036.0,896911078.0,Warner Bros.,PG-13,Adventure,1,7.7,663053.0,,20.673076923076923
703,2818,tt0433387,movie,Harsh Times,Harsh Times,0,2005,\N,116,"Action,Crime,Drama",harsh times,2006-11-10,Harsh Times,2000000.0,3337931.0,6225304.0,MGM,R,Drama,1,6.8,67860.0,,8.98076923076923
704,1425,tt0251114,movie,Hart's War,Hart's War,0,2002,\N,125,"Drama,War",harts war,2002-02-15,Hart's War,70000000.0,19076815.0,33076815.0,MGM,R,Drama,1,6.3,54704.0,The request failed: Google returned a response with code 500,
705,1369,tt0242508,movie,Harvard Man,Harvard Man,0,2001,\N,99,"Comedy,Crime,Drama",harvard man,2002-05-17,Harvard Man,5500000.0,56653.0,56653.0,,R,Drama,1,4.8,4538.0,The request failed: Google returned a response with code 500,
706,2725,tt0422401,movie,Hatchet,Hatchet,0,2006,\N,93,"Comedy,Horror,Thriller",hatchet,2007-09-07,Hatchet,1500000.0,175281.0,240396.0,Anchor Bay Entertai…,R,Horror,1,5.6,33034.0,,36.17307692307692
707,1962,tt0325537,movie,Head of State,Head of State,0,2003,\N,95,Comedy,head of state,2003-03-28,Head of State,35200000.0,37788228.0,38283765.0,Dreamworks SKG,PG-13,Comedy,1,5.5,20946.0,The request failed: Google returned a response with code 500,
708,30999,tt7158430,movie,Hearts Beat Loud,Hearts Beat Loud,0,2018,\N,97,"Comedy,Drama,Music",hearts beat loud,2018-06-08,Hearts Beat Loud,2000000.0,2386254.0,2420962.0,Gunpowder & Sky,PG-13,Drama,1,6.9,11539.0,,4.25
709,1434,tt0252501,movie,Hearts in Atlantis,Hearts in Atlantis,0,2001,\N,101,"Drama,Mystery",hearts in atlantis,2001-09-28,Hearts in Atlantis,31000000.0,24185781.0,30885781.0,Warner Bros.,PG-13,Drama,1,6.9,40446.0,The request failed: Google returned a response with code 500,
710,1435,tt0252503,movie,Heist,Heist,0,2001,\N,109,"Action,Crime,Drama",heist,2001-11-09,Heist,35000000.0,23483357.0,28906817.0,New Line,R,Action,1,6.5,38605.0,The request failed: Google returned a response with code 500,
711,16636,tt1999890,movie,Hell Fest,Hell Fest,0,2018,\N,89,"Horror,Thriller",hell fest,2018-09-28,Hell Fest,5500000.0,10751601.0,12527795.0,CBS Films,R,Horror,1,5.5,18950.0,,3.269230769230769
712,1019,tt0167190,movie,Hellboy,Hellboy,0,2004,\N,122,"Action,Adventure,Fantasy",hellboy,2004-04-02,Hellboy,60000000.0,59623958.0,99823958.0,Sony Pictures,PG-13,Action,1,6.8,344186.0,,26.076923076923077
713,2638,tt0411477,movie,Hellboy II: The Golden Army,Hellboy II: The Golden Army,0,2008,\N,120,"Action,Adventure,Fantasy",hellboy ii the golden army,2008-07-11,Hellboy II: The Golden Army,82500000.0,75986503.0,160388063.0,Universal,PG-13,Action,1,7.0,282292.0,,10.23076923076923
714,12383,tt1460798,movie,Henry & Me,Henry & Me,0,2014,\N,67,"Animation,Family",henry  me,2014-08-18,Henry & Me,5000000.0,0.0,0.0,Distrib Films,PG,Adventure,1,6.0,211.0,,20.28301886792453
715,15343,tt1798709,movie,Her,Her,0,2013,\N,126,"Drama,Romance,Sci-Fi",her,2014-01-10,Her,23000000.0,25568251.0,48259031.0,Warner Bros.,R,Drama,1,8.0,651908.0,,80.46153846153847
716,766,tt0119282,movie,Hercules,Hercules,0,1997,\N,93,"Adventure,Animation,Comedy",hercules,2014-07-25,Hercules,100000000.0,72688614.0,243388614.0,Paramount Pictures,PG-13,Action,1,7.3,248385.0,,33.0
717,14405,tt1648179,movie,Here Comes the Boom,Here Comes the Boom,0,2012,\N,105,"Action,Comedy,Sport",here comes the boom,2012-10-12,Here Comes the Boom,42000000.0,45290318.0,73239258.0,Sony Pictures,PG,Comedy,1,6.4,94541.0,,7.769230769230769
718,32344,tt7784604,movie,Hereditary,Hereditary,0,2018,\N,127,"Drama,Horror,Mystery",hereditary,2018-06-08,Hereditary,10000000.0,44069456.0,70090779.0,A24,R,Horror,1,7.3,361104.0,,8.403846153846153
719,5228,tt0813715,tvSeries,Heroes,Heroes,0,2006,2010,45,"Drama,Fantasy,Sci-Fi",heroes,2008-10-24,Heroes,400000.0,655538.0,655538.0,Eros Entertainment,R,Adventure,1,7.5,248873.0,,51.25
720,11641,tt1403177,movie,Hesher,Hesher,0,2010,\N,106,"Comedy,Drama",hesher,2011-05-13,Hesher,7000000.0,382946.0,382946.0,Wrekin Hill Enterta…,R,Drama,1,6.9,53704.0,,10.461538461538462
721,1883,tt0314166,movie,Hey Arnold! The Movie,Hey Arnold! The Movie,0,2002,\N,76,"Adventure,Animation,Comedy",hey arnold the movie,2002-06-28,Hey Arnold! The Movie,10000000.0,13684949.0,13684949.0,Paramount Pictures,PG,Adventure,1,5.9,7682.0,The request failed: Google returned a response with code 500,
722,26356,tt4846340,movie,Hidden Figures,Hidden Figures,0,2016,\N,127,"Biography,Drama,History",hidden figures,2016-12-25,Hidden Figures,25000000.0,169607287.0,231771716.0,20th Century Fox,PG,Drama,1,7.8,247853.0,,5.30188679245283
723,9472,tt1247667,movie,High School,High School,0,2010,\N,99,Comedy,high school,2012-06-01,High School,10000000.0,139034.0,248133.0,Anchor Bay Entertai…,R,Comedy,1,5.7,7825.0,,74.75
724,2058,tt0338095,movie,High Tension,Haute tension,0,2003,\N,91,Horror,high tension,2005-06-10,High Tension,2850000.0,3681066.0,6435262.0,Lionsgate,R,Horror,1,6.7,76463.0,,11.423076923076923
725,13670,tt1562568,movie,Higher Ground,Higher Ground,0,2011,\N,109,Drama,higher ground,2011-08-23,Higher Ground,1800000.0,841056.0,842693.0,Sony Pictures Classics,R,Drama,1,6.2,3256.0,The request failed: Google returned a response with code 429,
726,34172,tt9073940,tvSeries,Hit & Run,Hit and Run,0,2021,2021,60,"Action,Crime,Drama",hit  run,2012-08-22,Hit & Run,22000000.0,13749300.0,17216955.0,Open Road,R,Comedy,1,7.0,10586.0,,24.26923076923077
727,3056,tt0465494,movie,Hitman,Hitman,0,2007,\N,100,"Action,Crime,Thriller",hitman,2007-11-21,Hitman,17500000.0,39687694.0,99135571.0,20th Century Fox,R,Action,1,6.2,175922.0,,26.807692307692307
728,20340,tt2679042,movie,Hitman: Agent 47,Hitman: Agent 47,0,2015,\N,96,"Action,Crime,Thriller",hitman agent ,2015-08-21,Hitman: Agent 47,35000000.0,22467450.0,81959582.0,20th Century Fox,R,Action,1,5.7,94431.0,,7.5576923076923075
729,1868,tt0311289,movie,Holes,Holes,0,2003,\N,117,"Adventure,Comedy,Drama",holes,2003-04-18,Holes,20000000.0,67383924.0,71232214.0,Walt Disney,PG,Drama,1,7.0,97294.0,The request failed: Google returned a response with code 500,
730,31855,tt7435258,tvEpisode,Holly,Holly,0,2018,\N,48,"Drama,Sci-Fi,Thriller",holly,2007-11-09,Holly,3000000.0,163069.0,163069.0,Priority Films,R,Drama,1,8.3,4169.0,,75.11538461538461
731,1999,tt0329717,movie,Hollywood Homicide,Hollywood Homicide,0,2003,\N,116,"Action,Comedy,Crime",hollywood homicide,2003-06-13,Hollywood Homicide,75000000.0,30207785.0,50409753.0,Sony Pictures,PG-13,Action,1,5.3,38852.0,The request failed: Google returned a response with code 500,
732,18296,tt2224026,movie,Home,Home,0,2015,\N,94,"Adventure,Animation,Comedy",home,2015-03-27,Home,130000000.0,177397510.0,386031994.0,20th Century Fox,PG,Adventure,1,6.5,109408.0,,89.0576923076923
733,16898,tt2051894,movie,Home Run,Home Run,0,2013,\N,113,"Drama,Sport",home run,2013-04-19,Home Run,1200000.0,2859955.0,2859955.0,Samuel Goldwyn Films,PG-13,Drama,1,5.9,3257.0,,11.884615384615385
734,1777,tt0299172,movie,Home on the Range,Home on the Range,0,2004,\N,76,"Adventure,Animation,Comedy",home on the range,2004-04-02,Home on the Range,110000000.0,50026353.0,76482461.0,Walt Disney,PG,Adventure,1,5.4,25231.0,,25.23076923076923
735,18839,tt2312718,movie,Homefront,Homefront,0,2013,\N,100,"Action,Crime,Thriller",homefront,2013-11-27,Homefront,22000000.0,20158492.0,51695362.0,Open Road,R,Action,1,6.5,127300.0,,18.326923076923077
736,1946,tt0322589,movie,Honey,Honey,0,2003,\N,94,"Drama,Music,Romance",honey,2003-12-05,Honey,18000000.0,30272254.0,62646763.0,Universal,PG-13,Drama,1,5.3,46961.0,The request failed: Google returned a response with code 500,
737,2895,tt0443536,movie,Hoodwinked,Hoodwinked!,0,2005,\N,80,"Adventure,Animation,Comedy",hoodwinked,2006-01-13,Hoodwinked,17500000.0,51386611.0,109843390.0,Weinstein Co.,PG,Adventure,1,6.5,65047.0,,5.288461538461538
738,2956,tt0453494,movie,Hoot,Hoot,0,2006,\N,95,"Adventure,Comedy,Family",hoot,2006-05-05,Hoot,15000000.0,8117637.0,8224998.0,New Line,PG,Adventure,1,5.5,8707.0,,20.423076923076923
739,11769,tt1411704,movie,Hop,Hop,0,2011,\N,95,"Adventure,Comedy,Family",hop,2011-04-01,Hop,63000000.0,108085305.0,188657593.0,Universal,PG,Adventure,1,5.4,36352.0,,74.5576923076923
740,12899,tt1499658,movie,Horrible Bosses,Horrible Bosses,0,2011,\N,98,"Comedy,Crime",horrible bosses,2011-07-08,Horrible Bosses,35000000.0,117538559.0,212417601.0,Warner Bros.,R,Comedy,1,6.9,463838.0,,4.615384615384615
741,17881,tt2170439,movie,Horrible Bosses 2,Horrible Bosses 2,0,2014,\N,108,"Comedy,Crime",horrible bosses ,2014-11-26,Horrible Bosses 2,40000000.0,54445357.0,105945357.0,Warner Bros.,R,Comedy,1,6.3,181624.0,,5.5576923076923075
742,32381,tt7813342,tvEpisode,Horton Hears a Who,Horton Hears a Who,0,2018,\N,14,Comedy,horton hears a who,2008-03-14,Horton Hears a Who,85000000.0,154529439.0,299477886.0,20th Century Fox,G,Adventure,1,6.9,60.0,,5.1923076923076925
743,2077,tt0340163,movie,Hostage,Hostage,0,2005,\N,113,"Action,Crime,Drama",hostage,2005-03-11,Hostage,75000000.0,34636443.0,77636443.0,Miramax,R,Action,1,6.5,112899.0,,15.942307692307692
744,2931,tt0450278,movie,Hostel,Hostel,0,2005,\N,94,Horror,hostel,2006-01-06,Hostel,4800000.0,47326473.0,82241110.0,Lionsgate,R,Horror,1,5.9,188012.0,,38.73076923076923
745,3275,tt0498353,movie,Hostel: Part II,Hostel: Part II,0,2007,\N,94,Horror,hostel part ii,2007-06-08,Hostel: Part II,7500000.0,17544812.0,33606409.0,Lionsgate,R,Horror,1,5.5,94444.0,,7.038461538461538
746,2751,tt0425112,movie,Hot Fuzz,Hot Fuzz,0,2007,\N,121,"Action,Comedy,Mystery",hot fuzz,2007-04-20,Hot Fuzz,16000000.0,23618786.0,81742618.0,Focus Features,R,Comedy,1,7.8,526512.0,,16.692307692307693
747,5077,tt0787475,movie,Hot Rod,Hot Rod,0,2007,\N,88,"Comedy,Sport",hot rod,2007-08-03,Hot Rod,25000000.0,13938332.0,14334401.0,Paramount Pictures,PG-13,Comedy,1,6.7,91904.0,,54.78846153846154
748,9249,tt1231587,movie,Hot Tub Time Machine,Hot Tub Time Machine,0,2010,\N,99,"Comedy,Sci-Fi",hot tub time machine,2010-03-26,Hot Tub Time Machine,36000000.0,50269859.0,65967750.0,MGM,R,Comedy,1,6.4,183205.0,,5.769230769230769
749,20116,tt2637294,movie,Hot Tub Time Machine 2,Hot Tub Time Machine 2,0,2015,\N,93,"Comedy,Mystery,Sci-Fi",hot tub time machine ,2015-02-20,Hot Tub Time Machine 2,14000000.0,12314651.0,12452601.0,Paramount Pictures,R,Comedy,1,5.0,40947.0,,7.096153846153846
750,2515,tt0395169,movie,Hotel Rwanda,Hotel Rwanda,0,2004,\N,121,"Biography,Drama,History",hotel rwanda,2004-12-22,Hotel Rwanda,17500000.0,23519128.0,36521223.0,MGM,PG-13,Drama,1,8.1,367235.0,,7.1568627450980395
751,5350,tt0837562,movie,Hotel Transylvania,Hotel Transylvania,0,2012,\N,91,"Adventure,Animation,Comedy",hotel transylvania,2012-09-28,Hotel Transylvania,85000000.0,148313048.0,378505812.0,Sony Pictures,PG,Adventure,1,7.0,274118.0,,4.8076923076923075
752,19739,tt2510894,movie,Hotel Transylvania 2,Hotel Transylvania 2,0,2015,\N,89,"Adventure,Animation,Comedy",hotel transylvania ,2015-09-25,Hotel Transylvania 2,80000000.0,169700110.0,469500298.0,Sony Pictures,PG,Adventure,1,6.6,138769.0,,7.134615384615385
753,5066,tt0785006,movie,Hotel for Dogs,Hotel for Dogs,0,2009,\N,100,"Comedy,Family",hotel for dogs,2009-01-16,Hotel for Dogs,35000000.0,73178547.0,122357172.0,Paramount Pictures,PG,Adventure,1,5.5,24632.0,,5.480769230769231
754,13859,tt1582507,movie,House at the End of the Street,House at the End of the Street,0,2012,\N,101,"Drama,Horror,Thriller",house at the end of the street,2012-09-21,House at the End of the Street,6900000.0,31611916.0,44103982.0,Relativity,PG-13,Horror,1,5.5,80256.0,,5.788461538461538
755,2308,tt0372334,movie,House of D,House of D,0,2004,\N,97,"Comedy,Drama",house of d,2005-04-15,House of D,2000000.0,388532.0,466106.0,Lionsgate,PG-13,Drama,1,6.8,9720.0,,8.153846153846153
756,2429,tt0385004,movie,House of Flying Daggers,Shi mian mai fu,0,2004,\N,119,"Action,Adventure,Drama",house of flying daggers,2004-12-03,House of Flying Daggers,12000000.0,11050094.0,92863945.0,Sony Pictures Classics,PG-13,Action,1,7.5,115214.0,,15.833333333333334
757,1898,tt0315983,movie,House of Sand and Fog,House of Sand and Fog,0,2003,\N,126,"Crime,Drama",house of sand and fog,2003-12-19,House of Sand and Fog,16500000.0,13005485.0,16157923.0,Dreamworks SKG,R,Drama,1,7.5,71395.0,The request failed: Google returned a response with code 500,
758,2531,tt0397065,movie,House of Wax,House of Wax,0,2005,\N,113,"Horror,Thriller",house of wax,2005-05-06,House of Wax,35000000.0,32064800.0,70064800.0,Warner Bros.,R,Horror,1,5.5,131849.0,,6.269230769230769
759,1909,tt0317676,movie,House of the Dead,House of the Dead,0,2003,\N,90,"Action,Adventure,Horror",house of the dead,2003-10-10,House of the Dead,7000000.0,10199354.0,13767816.0,Artisan,R,Horror,1,2.1,38274.0,The request failed: Google returned a response with code 500,
760,1593,tt0278488,movie,How High,How High,0,2001,\N,93,"Comedy,Fantasy",how high,2001-12-21,How High,12000000.0,31155435.0,31222395.0,Universal,R,Comedy,1,6.2,60957.0,The request failed: Google returned a response with code 500,
761,5005,tt0770810,movie,How She Move,How She Move,0,2007,\N,94,Drama,how she move,2008-01-25,How She Move,17000000.0,7070641.0,8607815.0,Paramount Vantage,PG-13,Drama,1,3.6,6760.0,,4.365384615384615
762,26272,tt4795124,movie,How to Be a Latin Lover,How to Be a Latin Lover,0,2017,\N,115,"Comedy,Drama",how to be a latin lover,2017-04-28,How to Be a Latin Lover,10000000.0,32149404.0,62556228.0,Lionsgate,PG-13,Comedy,1,6.0,17191.0,,2.923076923076923
763,1927,tt0319524,movie,How to Deal,How to Deal,0,2003,\N,101,"Comedy,Drama,Romance",how to deal,2003-07-18,How to Deal,16000000.0,14108518.0,14108518.0,New Line,PG-13,Drama,1,5.6,9903.0,The request failed: Google returned a response with code 500,
764,5596,tt0892769,movie,How to Train Your Dragon,How to Train Your Dragon,0,2010,\N,98,"Action,Adventure,Animation",how to train your dragon,2010-03-26,How to Train Your Dragon,165000000.0,217581232.0,494870992.0,Paramount Pictures,PG,Adventure,1,8.1,780795.0,,4.596153846153846
765,14395,tt1646971,movie,How to Train Your Dragon 2,How to Train Your Dragon 2,0,2014,\N,102,"Action,Adventure,Animation",how to train your dragon ,2014-06-13,How to Train Your Dragon 2,145000000.0,177002924.0,614586270.0,20th Century Fox,PG,Adventure,1,7.8,355604.0,,9.307692307692308
766,1674,tt0286716,movie,Hulk,Hulk,0,2003,\N,138,"Action,Sci-Fi",hulk,2003-06-20,Hulk,137000000.0,132177234.0,245075434.0,Universal,PG-13,Action,1,5.6,275729.0,The request failed: Google returned a response with code 500,
767,26110,tt4698684,movie,Hunt for the Wilderpeople,Hunt for the Wilderpeople,0,2016,\N,101,"Adventure,Comedy,Drama",hunt for the wilderpeople,2016-06-24,Hunt for the Wilderpeople,2500000.0,5205471.0,23845533.0,The Orchard,PG-13,Comedy,1,7.8,138293.0,,17.653846153846153
768,2629,tt0410097,movie,Hustle & Flow,Hustle & Flow,0,2005,\N,116,"Crime,Drama,Music",hustle  flow,2005-07-22,Hustle & Flow,2800000.0,22202809.0,23591783.0,Paramount Vantage,R,Drama,1,7.3,42571.0,,6.4423076923076925
769,1579,tt0277027,movie,I Am Sam,I Am Sam,0,2001,\N,132,Drama,i am sam,2001-12-28,I Am Sam,22000000.0,40270895.0,92542418.0,New Line,PG-13,Drama,1,7.6,153828.0,The request failed: Google returned a response with code 500,
770,22913,tt3212232,movie,I Am Wrath,I Am Wrath,0,2016,\N,92,"Action,Thriller",i am wrath,2016-04-15,I Am Wrath,18000000.0,0.0,309608.0,Saban Films,R,Action,1,5.4,15755.0,,3.5576923076923075
771,13260,tt15275400,tvEpisode,I Can Do Bad All By Myself,I Can Do Bad All By Myself,0,2009,\N,\N,Talk-Show,i can do bad all by myself,2009-09-11,I Can Do Bad All By Myself,19000000.0,51733921.0,51733921.0,Lionsgate,PG-13,Comedy,1,,,,4.9423076923076925
772,29698,tt6450186,movie,I Can Only Imagine,I Can Only Imagine,0,2018,\N,110,"Biography,Drama,Family",i can only imagine,2018-03-16,I Can Only Imagine,7000000.0,83482352.0,85430011.0,Roadside Attractions,PG,Drama,1,7.3,17491.0,"HTTPSConnectionPool(host='trends.google.com', port=443): Max retries exceeded with url: /trends/api/widgetdata/multiline?req=%7B%22time%22%3A+%222017-03-16+2018-03-16%22%2C+%22resolution%22%3A+%22WEEK%22%2C+%22locale%22%3A+%22en-US%22%2C+%22comparisonItem%22%3A+%5B%7B%22geo%22%3A+%7B%7D%2C+%22complexKeywordsRestriction%22%3A+%7B%22keyword%22%3A+%5B%7B%22type%22%3A+%22BROAD%22%2C+%22value%22%3A+%22I+Can+Only+Imagine%22%7D%5D%7D%7D%5D%2C+%22requestOptions%22%3A+%7B%22property%22%3A+%22%22%2C+%22backend%22%3A+%22IZG%22%2C+%22category%22%3A+0%7D%2C+%22userConfig%22%3A+%7B%22userType%22%3A+%22USER_TYPE_SCRAPER%22%7D%7D&token=APP6_UEAAAAAZVomQUOfPggjilXkGtN0_1B6VAxo3p4G&tz=360 (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))",
773,15050,tt1742650,movie,I Don't Know How She Does It,I Don't Know How She Does It,0,2011,\N,89,"Comedy,Romance",i dont know how she does it,2011-09-16,I Don't Know How She Does It,24000000.0,9659074.0,24474463.0,Weinstein Co.,PG-13,Comedy,1,5.0,21026.0,,5.884615384615385
774,30200,tt6791096,movie,I Feel Pretty,I Feel Pretty,0,2018,\N,110,"Comedy,Romance",i feel pretty,2018-04-20,I Feel Pretty,32000000.0,48795601.0,91569698.0,STX Entertainment,PG-13,Comedy,1,5.6,56448.0,,4.423076923076923
775,2156,tt0356721,movie,I Heart Huckabees,I Heart Huckabees,0,2004,\N,107,Comedy,i heart huckabees,2004-10-01,I Heart Huckabees,22000000.0,12784713.0,20034713.0,Fox Searchlight,R,Comedy,1,6.5,65888.0,,7.897435897435898
776,9073,tt1220628,movie,I Hope They Serve Beer in Hell,I Hope They Serve Beer in Hell,0,2009,\N,105,Comedy,i hope they serve beer in hell,2009-09-25,I Hope They Serve Beer in Hell,7000000.0,1429299.0,1429453.0,Freestyle Releasing,R,Comedy,1,5.2,8651.0,,10.134615384615385
777,6483,tt1032815,movie,"I Love You, Beth Cooper","I Love You, Beth Cooper",0,2009,\N,102,"Comedy,Romance",i love you beth cooper,2009-07-10,"I Love You, Beth Cooper",18000000.0,14800725.0,16382538.0,20th Century Fox,PG-13,Comedy,1,5.3,37009.0,,6.019230769230769
778,8203,tt1155056,movie,"I Love You, Man","I Love You, Man",0,2009,\N,105,"Comedy,Romance",i love you man,2009-03-20,"I Love You, Man",40000000.0,72013010.0,92302502.0,Paramount Pictures,R,Comedy,1,7.0,214460.0,,6.365384615384615
779,1948,tt0322700,movie,I Love Your Work,I Love Your Work,0,2003,\N,111,"Drama,Mystery",i love your work,2005-11-04,I Love Your Work,1600000.0,3264.0,3264.0,ThinkFilm,R,Comedy,1,5.1,1971.0,,20.134615384615383
780,6709,tt1048522,tvEpisode,I Now Pronounce You Chuck and Larry,I Now Pronounce You Chuck and Larry,0,2007,\N,\N,"Documentary,Short",i now pronounce you chuck and larry,2007-07-20,I Now Pronounce You Chuck and Larry,85000000.0,119725280.0,185708462.0,Universal,PG-13,Comedy,1,6.0,17.0,,7.403846153846154
781,21667,tt2884206,movie,I Origins,I Origins,0,2014,\N,106,"Drama,Mystery,Romance",i origins,2014-07-18,I Origins,1000000.0,336472.0,852399.0,Fox Searchlight,R,Drama,1,7.3,131323.0,,35.34615384615385
782,9403,tt1242432,movie,I Spit on Your Grave,I Spit on Your Grave,0,2010,\N,108,"Horror,Thriller",i spit on your grave,2010-10-08,I Spit on Your Grave,1750000.0,93051.0,1278471.0,Anchor Bay Entertai…,R,Horror,1,6.2,90812.0,,18.46153846153846
783,1759,tt0297181,movie,I Spy,I Spy,0,2002,\N,97,"Action,Adventure,Comedy",i spy,2002-11-01,I Spy,70000000.0,33561137.0,60279822.0,Sony Pictures,PG-13,Action,1,5.4,52918.0,The request failed: Google returned a response with code 500,
784,11847,tt1418377,movie,"I, Frankenstein","I, Frankenstein",0,2014,\N,92,"Action,Fantasy,Sci-Fi",i frankenstein,2014-01-24,"I, Frankenstein",65000000.0,19075290.0,74575290.0,Lionsgate,PG-13,Action,1,5.1,83166.0,,6.903846153846154
785,2090,tt0343818,movie,"I, Robot","I, Robot",0,2004,\N,115,"Action,Mystery,Sci-Fi",i robot,2004-07-16,"I, Robot",105000000.0,144801023.0,348629585.0,20th Century Fox,PG-13,Action,1,7.1,565003.0,,14.678571428571429
786,1528,tt0268380,movie,Ice Age,Ice Age,0,2002,\N,81,"Adventure,Animation,Comedy",ice age,2002-03-15,Ice Age,65000000.0,176387405.0,386116343.0,20th Century Fox,PG,Adventure,1,7.5,506402.0,The request failed: Google returned a response with code 500,
787,23359,tt3416828,movie,Ice Age: Collision Course,Ice Age: Collision Course,0,2016,\N,94,"Adventure,Animation,Comedy",ice age collision course,2016-07-22,Ice Age: Collision Course,105000000.0,64063008.0,403092412.0,20th Century Fox,PG,Adventure,1,5.7,72556.0,,6.076923076923077
788,14542,tt1667889,movie,Ice Age: Continental Drift,Ice Age: Continental Drift,0,2012,\N,88,"Adventure,Animation,Comedy",ice age continental drift,2012-07-13,Ice Age: Continental Drift,95000000.0,161321843.0,879765137.0,20th Century Fox,PG,Adventure,1,6.5,220190.0,,6.1923076923076925
789,7115,tt1080016,movie,Ice Age: Dawn of the Dinosaurs,Ice Age: Dawn of the Dinosaurs,0,2009,\N,94,"Adventure,Animation,Comedy",ice age dawn of the dinosaurs,2009-07-01,Ice Age: Dawn of the Dinosaurs,90000000.0,196573705.0,859701857.0,20th Century Fox,PG,Adventure,1,6.9,258636.0,,5.480769230769231
790,2858,tt0438097,movie,Ice Age: The Meltdown,Ice Age: The Meltdown,0,2006,\N,91,"Adventure,Animation,Comedy",ice age the meltdown,2006-03-31,Ice Age: The Meltdown,75000000.0,195330621.0,651899282.0,20th Century Fox,PG,Adventure,1,6.8,291383.0,,5.326923076923077
791,2528,tt0396652,movie,Ice Princess,Ice Princess,0,2005,\N,98,"Comedy,Drama,Family",ice princess,2005-03-18,Ice Princess,25000000.0,24381334.0,25732334.0,Walt Disney,G,Comedy,1,6.0,28514.0,,7.461538461538462
792,20510,tt2718492,movie,Ida,Ida,0,2013,\N,82,Drama,ida,2014-05-02,Ida,2600000.0,3827060.0,15298355.0,Music Box Films,PG-13,Drama,1,7.4,59928.0,,86.46153846153847
793,16780,tt2024432,movie,Identity Thief,Identity Thief,0,2013,\N,111,"Comedy,Crime,Drama",identity thief,2013-02-08,Identity Thief,35000000.0,134506920.0,175361578.0,Universal,R,Comedy,1,5.7,139271.0,,5.173076923076923
794,2460,tt0387808,movie,Idiocracy,Idiocracy,0,2006,\N,84,"Adventure,Comedy,Sci-Fi",idiocracy,2006-09-01,Idiocracy,2400000.0,444093.0,500296.0,20th Century Fox,R,Comedy,1,6.5,176931.0,,7.288461538461538
795,10945,tt1355630,movie,If I Stay,If I Stay,0,2014,\N,107,"Drama,Fantasy,Music",if i stay,2014-08-22,If I Stay,11000000.0,50474843.0,78356170.0,Warner Bros.,PG-13,Drama,1,6.7,127227.0,,9.461538461538462
796,1616,tt0280760,movie,Igby Goes Down,Igby Goes Down,0,2002,\N,98,"Comedy,Drama",igby goes down,2002-09-13,Igby Goes Down,9000000.0,4777465.0,4777465.0,MGM,R,Comedy,1,6.9,34659.0,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)",
797,3057,tt0465502,movie,Igor,Igor,0,2008,\N,87,"Animation,Comedy,Family",igor,2008-09-19,Igor,22000000.0,19528602.0,31013349.0,MGM,PG,Adventure,1,5.9,24121.0,,67.63461538461539
798,2314,tt0373024,movie,Imaginary Heroes,Imaginary Heroes,0,2004,\N,111,Drama,imaginary heroes,2004-12-17,Imaginary Heroes,10000000.0,228524.0,290875.0,Sony Pictures Classics,R,Drama,1,7.1,9929.0,,12.58
799,5053,tt0780567,movie,Imagine That,Imagine That,0,2009,\N,107,"Comedy,Drama,Family",imagine that,2009-06-12,Imagine That,55000000.0,16222392.0,16222392.0,Paramount Pictures,PG,Adventure,1,5.6,15616.0,,14.307692307692308
