,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,search_index,error_message
1850,2349,tt0376968,movie,The Return,Vozvrashchenie,0,2003,\N,110,Drama,return,2004-02-06,The Return,15000000.0,501752.0,5953886.0,Kino International,PG-13,Drama,1,7.9,46918.0,74.2,
1851,14511,tt1663202,movie,The Revenant,The Revenant,0,2015,\N,156,"Action,Adventure,Drama",revenant,2015-12-25,The Revenant,135000000.0,183637894.0,532950503.0,20th Century Fox,R,Adventure,1,8.0,850221.0,5.673076923076923,
1852,1764,tt0298130,movie,The Ring,The Ring,0,2002,\N,115,"Horror,Mystery",ring,2002-10-18,The Ring,48000000.0,129094024.0,248218486.0,Dreamworks SKG,PG-13,Horror,1,7.1,368347.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)"
1853,2356,tt0377109,movie,The Ring Two,The Ring Two,0,2005,\N,110,"Horror,Mystery",ring two,2005-03-18,The Ring Two,50000000.0,75941727.0,161941727.0,Dreamworks SKG,PG-13,Horror,1,5.4,99816.0,9.634615384615385,
1854,8301,tt1161864,movie,The Rite,The Rite,0,2011,\N,114,"Drama,Horror,Mystery",rite,2011-01-28,The Rite,37000000.0,33047633.0,97143987.0,Warner Bros.,PG-13,Horror,1,6.0,101790.0,5.423076923076923,
1855,5620,tt0898367,movie,The Road,The Road,0,2009,\N,111,"Drama,Thriller",road,2009-11-25,The Road,25000000.0,8114270.0,29206732.0,Weinstein Co.,R,Drama,1,7.2,250004.0,38.32692307692308,
1856,6467,tt1031969,movie,The Rocker,The Rocker,0,2008,\N,102,"Comedy,Music",rocker,2008-08-20,The Rocker,15000000.0,6409528.0,8767338.0,20th Century Fox,PG-13,Comedy,1,6.2,39801.0,14.173076923076923,
1857,32056,tt7587890,tvSeries,The Rookie,The Rookie,0,2018,\N,43,"Action,Crime,Drama",rookie,2002-03-29,The Rookie,22000000.0,75600072.0,80491516.0,Walt Disney,G,Drama,1,8.0,59231.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)"
1858,19040,tt2345737,movie,The Rover,The Rover,0,2014,\N,103,"Action,Crime,Drama",rover,2014-06-13,The Rover,8500000.0,1109199.0,3180252.0,A24,R,Drama,1,6.4,50464.0,54.59615384615385,
1859,5855,tt0963794,movie,The Ruins,The Ruins,0,2008,\N,90,"Adventure,Horror,Thriller",ruins,2008-04-04,The Ruins,25000000.0,17432844.0,22910563.0,Paramount Pictures,R,Horror,1,5.9,81408.0,14.442307692307692,
1860,2342,tt0376136,movie,The Rum Diary,The Rum Diary,0,2011,\N,119,"Comedy,Drama",rum diary,2011-10-28,The Rum Diary,45000000.0,13109815.0,21544732.0,FilmDistrict,R,Drama,1,6.1,107345.0,6.865384615384615,
1861,6285,tt1017451,movie,The Runaways,The Runaways,0,2010,\N,106,"Biography,Drama,Music",runaways,2010-03-19,The Runaways,9500000.0,3573673.0,5278632.0,Apparition,R,Drama,1,6.5,50498.0,6.653846153846154,
1862,1982,tt0327850,movie,The Rundown,The Rundown,0,2003,\N,104,"Action,Adventure,Comedy",rundown,2003-09-26,The Rundown,85000000.0,47641743.0,80831893.0,Universal,PG-13,Action,1,6.6,113547.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)"
1863,2846,tt0436742,movie,The Salon,The Salon,0,2005,\N,90,"Comedy,Drama",salon,2007-05-11,The Salon,1500000.0,139084.0,139084.0,Freestyle Releasing,PG-13,Comedy,1,4.0,559.0,84.21153846153847,
1864,1821,tt0304669,movie,The Santa Clause 2,The Santa Clause 2,0,2002,\N,104,"Comedy,Family,Fantasy",santa clause ,2002-11-01,The Santa Clause 2,65000000.0,139225854.0,172825854.0,Walt Disney,G,Adventure,1,5.7,61643.0,,The request failed: Google returned a response with code 500
1865,5026,tt0775529,movie,The Savages,The Savages,0,2007,\N,114,"Comedy,Drama",savages,2007-11-28,The Savages,9000000.0,6623082.0,10642023.0,Fox Searchlight,R,Drama,1,7.1,38359.0,16.423076923076923,
1866,1582,tt0277296,movie,The Scorpion King,The Scorpion King,0,2002,\N,92,"Action,Adventure,Fantasy",scorpion king,2002-04-19,The Scorpion King,60000000.0,90580000.0,165890634.0,Universal,PG-13,Action,1,5.5,143792.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)"
1867,2672,tt0416212,movie,The Secret Life of Bees,The Secret Life of Bees,0,2008,\N,114,Drama,secret life of bees,2008-10-17,The Secret Life of Bees,11000000.0,37780486.0,39994347.0,Fox Searchlight,PG-13,Drama,1,7.2,27515.0,15.692307692307692,
1868,20447,tt2709768,movie,The Secret Life of Pets,The Secret Life of Pets,0,2016,\N,87,"Adventure,Animation,Comedy",secret life of pets,2016-07-08,The Secret Life of Pets,75000000.0,368384330.0,886767422.0,Universal,PG,Adventure,1,6.5,212956.0,6.980769230769231,
1869,2179,tt0359950,movie,The Secret Life of Walter Mitty,The Secret Life of Walter Mitty,0,2013,\N,114,"Adventure,Comedy,Drama",secret life of walter mitty,2013-12-25,The Secret Life of Walter Mitty,91000000.0,58236838.0,187861183.0,20th Century Fox,PG,Adventure,1,7.3,332253.0,6.480769230769231,
1870,6982,tt1070858,movie,The Secrets of Jonathan Sperry,The Secrets of Jonathan Sperry,0,2008,\N,96,"Drama,Family",secrets of jonathan sperry,2009-09-18,The Secrets of Jonathan Sperry,1000000.0,1355079.0,1355079.0,Five & Two Pictures,PG,Drama,1,6.8,1597.0,4.326923076923077,
1871,15827,tt1866249,movie,The Sessions,The Sessions,0,2012,\N,95,"Biography,Comedy,Drama",sessions,2012-10-19,The Sessions,1000000.0,6002451.0,11495204.0,Fox Searchlight,R,Drama,1,7.2,43700.0,29.5,
1872,2499,tt0393735,movie,The Shaggy Dog,The Shaggy Dog,0,2006,\N,98,"Comedy,Family,Fantasy",shaggy dog,2006-03-10,The Shaggy Dog,60000000.0,61123569.0,87123569.0,Walt Disney,PG,Comedy,1,4.4,19897.0,8.865384615384615,
1873,24774,tt4052882,movie,The Shallows,The Shallows,0,2016,\N,86,"Action,Drama,Horror",shallows,2016-06-24,The Shallows,13000000.0,55121623.0,118888025.0,Sony Pictures,PG-13,Drama,1,6.3,141242.0,3.980769230769231,
1874,27827,tt5580390,movie,The Shape of Water,The Shape of Water,0,2017,\N,123,"Drama,Fantasy,Romance",shape of water,2017-12-01,The Shape of Water,19500000.0,63859435.0,189258193.0,Fox Searchlight,R,Drama,1,7.3,439502.0,15.442307692307692,
1875,783,tt0120824,movie,The Shipping News,The Shipping News,0,2001,\N,111,Drama,shipping news,2001-12-25,The Shipping News,35000000.0,11405825.0,24405825.0,Miramax,R,Drama,1,6.7,33686.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)"
1876,3036,tt0462538,movie,The Simpsons Movie,The Simpsons Movie,0,2007,\N,87,"Adventure,Animation,Comedy",simpsons movie,2007-07-27,The Simpsons Movie,72500000.0,183135014.0,527071022.0,20th Century Fox,PG-13,Adventure,1,7.3,344782.0,6.826923076923077,
1877,1886,tt0314676,movie,The Singing Detective,The Singing Detective,0,2003,\N,109,"Comedy,Crime,Musical",singing detective,2003-10-24,The Singing Detective,8000000.0,336456.0,524747.0,Paramount Pictures,R,Comedy,1,5.4,8868.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)"
1878,1835,tt0306069,movie,The Singles Ward,The Singles Ward,0,2002,\N,102,"Comedy,Drama,Romance",singles ward,2002-02-01,The Singles Ward,500000.0,1250798.0,1250798.0,Halestorm Entertain…,PG,Comedy,1,6.1,1495.0,,The request failed: Google returned a response with code 500
1879,6243,tt1015471,movie,The Sisterhood of Night,The Sisterhood of Night,0,2014,\N,104,"Drama,Mystery,Thriller",sisterhood of night,2015-04-10,The Sisterhood of Night,1000000.0,6870.0,6870.0,Freestyle Releasing,PG-13,Drama,1,6.1,2221.0,5.596153846153846,
1880,11112,tt1366344,movie,The Sitter,The Sitter,0,2011,\N,81,Comedy,sitter,2011-12-09,The Sitter,25000000.0,30542576.0,38749404.0,20th Century Fox,R,Comedy,1,5.6,72067.0,11.134615384615385,
1881,2533,tt0397101,movie,The Skeleton Key,The Skeleton Key,0,2005,\N,104,"Drama,Horror,Mystery",skeleton key,2005-08-12,The Skeleton Key,40000000.0,47907715.0,92256918.0,Universal,PG-13,Horror,1,6.5,121041.0,5.3076923076923075,
1882,13753,tt1571249,movie,The Skeleton Twins,The Skeleton Twins,0,2014,\N,93,"Comedy,Drama,Romance",skeleton twins,2014-09-12,The Skeleton Twins,1000000.0,5284309.0,5797192.0,Lionsgate/Roadside …,R,Drama,1,6.8,44219.0,7.134615384615385,
1883,3097,tt0472181,movie,The Smurfs,The Smurfs,0,2011,\N,103,"Adventure,Comedy,Family",smurfs,2011-07-29,The Smurfs,110000000.0,142614158.0,563749323.0,Sony Pictures,PG,Adventure,1,5.4,94987.0,9.76923076923077,
1884,16719,tt2017020,movie,The Smurfs 2,The Smurfs 2,0,2013,\N,105,"Adventure,Comedy,Family",smurfs ,2013-07-31,The Smurfs 2,110000000.0,71017784.0,348547523.0,Sony Pictures,PG,Adventure,1,5.3,45019.0,7.288461538461538,
1885,10021,tt1285016,movie,The Social Network,The Social Network,0,2010,\N,120,"Biography,Drama",social network,2010-10-01,The Social Network,40000000.0,96962694.0,224922135.0,Sony Pictures,PG-13,Drama,1,7.8,740877.0,6.846153846153846,
1886,5265,tt0821642,movie,The Soloist,The Soloist,0,2009,\N,117,"Biography,Drama,Music",soloist,2009-04-24,The Soloist,60000000.0,31853584.0,38522450.0,Paramount Pictures,PG-13,Drama,1,6.7,54977.0,5.5576923076923075,
1887,13344,tt1535612,movie,The Son of No One,The Son of No One,0,2011,\N,90,"Action,Crime,Drama",son of no one,2011-11-04,The Son of No One,15000000.0,30680.0,1148578.0,Anchor Bay Entertai…,R,Drama,1,5.1,17687.0,7.134615384615385,
1888,5856,tt0963966,movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,2010,\N,109,"Action,Adventure,Family",sorcerers apprentice,2010-07-14,The Sorcerer's Apprentice,160000000.0,63150991.0,217986320.0,Walt Disney,PG,Adventure,1,6.1,167998.0,8.288461538461538,
1889,24543,tt3922818,movie,The Space Between Us,The Space Between Us,0,2017,\N,120,"Drama,Romance,Sci-Fi",space between us,2017-02-03,The Space Between Us,30000000.0,7885294.0,16481405.0,STX Entertainment,PG-13,Drama,1,6.4,55501.0,5.884615384615385,
1890,14891,tt1714206,movie,The Spectacular Now,The Spectacular Now,0,2013,\N,95,"Drama,Romance",spectacular now,2013-08-02,The Spectacular Now,2500000.0,6852971.0,6916951.0,A24,R,Drama,1,7.0,159575.0,7.0576923076923075,
1891,2674,tt0416236,movie,The Spiderwick Chronicles,The Spiderwick Chronicles,0,2008,\N,96,"Action,Adventure,Drama",spiderwick chronicles,2008-02-14,The Spiderwick Chronicles,92500000.0,71195053.0,162839667.0,Paramount Pictures,PG,Adventure,1,6.5,100898.0,8.23076923076923,
1892,5321,tt0831887,movie,The Spirit,The Spirit,0,2008,\N,103,"Action,Crime,Fantasy",spirit,2008-12-25,The Spirit,60000000.0,19806188.0,39006188.0,Lionsgate,PG-13,Action,1,4.7,62461.0,28.173076923076923,
1893,9846,tt1273678,movie,The Spy Next Door,The Spy Next Door,0,2010,\N,94,"Action,Comedy,Family",spy next door,2010-01-15,The Spy Next Door,28000000.0,24307106.0,46752858.0,Lionsgate,PG,Adventure,1,5.4,46219.0,5.25,
1894,2254,tt0367089,movie,The Squid and the Whale,The Squid and the Whale,0,2005,\N,81,"Comedy,Drama",squid and the whale,2005-10-05,The Squid and the Whale,1500000.0,7372734.0,11191423.0,IDP/Goldwyn/Roadside,R,Drama,1,7.3,88354.0,7.903846153846154,
1895,25872,tt4587656,movie,The Star,The Star,0,2017,\N,86,"Adventure,Animation,Comedy",star,2017-11-17,The Star,20000000.0,40847995.0,62758010.0,Sony Pictures,PG,Adventure,1,6.2,8860.0,67.59615384615384,
1896,2078,tt0340377,movie,The Station Agent,The Station Agent,0,2003,\N,89,"Comedy,Drama",station agent,2003-10-03,The Station Agent,500000.0,5801558.0,9470209.0,Miramax,R,Drama,1,7.6,72542.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)"
1897,1976,tt0327162,movie,The Stepford Wives,The Stepford Wives,0,2004,\N,93,"Comedy,Horror,Sci-Fi",stepford wives,2004-06-11,The Stepford Wives,100000000.0,59475623.0,96221971.0,Paramount Pictures,PG-13,Comedy,1,5.3,68868.0,16.26086956521739,
1898,1000,tt0164184,movie,The Sum of All Fears,The Sum of All Fears,0,2002,\N,124,"Action,Drama,Thriller",sum of all fears,2002-05-31,The Sum of All Fears,68000000.0,118471320.0,193500000.0,Paramount Pictures,PG-13,Action,1,6.4,122607.0,,The request failed: Google returned a response with code 500
1899,5443,tt0857190,movie,The Sweeney,The Sweeney,0,2012,\N,112,"Action,Crime,Drama",sweeney,2013-03-01,The Sweeney,4500000.0,26345.0,8000366.0,Entertainment One,R,Action,1,6.1,20246.0,41.53846153846154,
1900,7575,tt1111422,movie,The Taking of Pelham 123,The Taking of Pelham 123,0,2009,\N,106,"Action,Crime,Thriller",taking of pelham ,2009-06-12,The Taking of Pelham 123,110000000.0,65452312.0,152364370.0,Sony Pictures,R,Action,1,6.4,205231.0,6.365384615384615,
1901,2704,tt0420238,movie,The Tale of Despereaux,The Tale of Despereaux,0,2008,\N,93,"Adventure,Animation,Comedy",tale of despereaux,2008-12-19,The Tale of Despereaux,60000000.0,50877145.0,90482317.0,Universal,G,Adventure,1,6.1,39500.0,8.346153846153847,
1902,9856,tt1274300,movie,The Tempest,The Tempest,0,2010,\N,110,"Comedy,Drama,Fantasy",tempest,2010-12-10,The Tempest,20000000.0,277943.0,277943.0,Miramax,PG-13,Drama,1,5.3,8135.0,27.173076923076923,
1903,5217,tt0811106,movie,The Ten,The Ten,0,2007,\N,96,"Comedy,Romance",ten,2007-08-03,The Ten,5250000.0,769726.0,786677.0,ThinkFilm,R,Comedy,1,4.9,16902.0,84.61538461538461,
1904,257,tt0049833,movie,The Ten Commandments,The Ten Commandments,0,1956,\N,220,"Adventure,Drama,Family",ten commandments,2007-10-19,The Ten Commandments,10000000.0,952820.0,1051907.0,Rocky Mountain Pict…,PG,Adventure,1,7.9,75518.0,47.38461538461539,
