,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,error_message,search_index
497,7159,tt1083452,movie,Eddie the Eagle,Eddie the Eagle,0,2015,\N,106,"Adventure,Biography,Comedy",eddie the eagle,2016-02-26,Eddie the Eagle,23000000.0,15789389.0,45061177.0,20th Century Fox,PG-13,Drama,1,7.3,98514.0,The request failed: Google returned a response with code 429,
498,6330,tt1020530,movie,Eden Lake,Eden Lake,0,2008,\N,91,"Horror,Thriller",eden lake,2008-10-31,Eden Lake,2000000.0,7321.0,4294373.0,Third Rail,R,Horror,1,6.7,92295.0,,16.942307692307693
499,9153,tt1226273,movie,Edge of Darkness,Edge of Darkness,0,2010,\N,117,"Action,Adventure,Drama",edge of darkness,2010-01-29,Edge of Darkness,60000000.0,43313890.0,82812456.0,Warner Bros.,R,Drama,1,6.6,97678.0,,6.288461538461538
500,2535,tt0397313,movie,Eight Below,Eight Below,0,2006,\N,120,"Adventure,Drama,Family",eight below,2006-02-17,Eight Below,40000000.0,81612565.0,120455994.0,Walt Disney,PG,Adventure,1,7.3,67286.0,The request failed: Google returned a response with code 429,
501,1546,tt0271367,movie,Eight Legged Freaks,Eight Legged Freaks,0,2002,\N,99,"Action,Adventure,Comedy",eight legged freaks,2002-07-17,Eight Legged Freaks,30000000.0,17266505.0,36722311.0,Warner Bros.,PG-13,Comedy,1,5.5,59548.0,The request failed: Google returned a response with code 500,
502,3337,tt0507925,tvEpisode,El orfanato,El orfanato,0,2004,\N,\N,"Family,Fantasy,Musical",el orfanato,2007-12-28,El orfanato,4000000.0,7159147.0,79250193.0,Picturehouse,R,Horror,1,,,,11.75
503,2159,tt0357277,movie,Elektra,Elektra,0,2005,\N,97,"Action,Adventure,Crime",elektra,2005-01-14,Elektra,65000000.0,24409722.0,56824633.0,20th Century Fox,PG-13,Action,1,4.7,96436.0,,25.01923076923077
504,2214,tt0363589,movie,Elephant,Elephant,0,2003,\N,81,"Crime,Drama,Thriller",elephant,2003-10-24,Elephant,3000000.0,1266955.0,10051516.0,Fine Line,R,Drama,1,7.1,95817.0,The request failed: Google returned a response with code 500,
505,1926,tt0319343,movie,Elf,Elf,0,2003,\N,97,"Adventure,Comedy,Family",elf,2003-11-07,Elf,32000000.0,173398518.0,220236410.0,New Line,PG,Adventure,1,7.1,291662.0,The request failed: Google returned a response with code 500,
506,2654,tt0414055,movie,Elizabeth: The Golden Age,Elizabeth: The Golden Age,0,2007,\N,114,"Biography,Drama,History",elizabeth the golden age,2007-10-12,Elizabeth: The Golden Age,55000000.0,16285240.0,74870866.0,Universal,PG-13,Drama,1,6.8,74205.0,The request failed: Google returned a response with code 429,
507,2274,tt0368709,movie,Elizabethtown,Elizabethtown,0,2005,\N,123,"Comedy,Drama,Romance",elizabethtown,2005-10-14,Elizabethtown,54000000.0,26850426.0,50719373.0,Paramount Pictures,PG-13,Drama,1,6.3,72066.0,The request failed: Google returned a response with code 429,
508,1980,tt0327679,movie,Ella Enchanted,Ella Enchanted,0,2004,\N,96,"Comedy,Family,Fantasy",ella enchanted,2004-04-09,Ella Enchanted,35000000.0,22913677.0,22913677.0,Miramax,PG,Comedy,1,6.3,72766.0,,22.428571428571427
509,17324,tt2113659,movie,Elsa & Fred,Elsa & Fred,0,2014,\N,93,"Comedy,Drama,Romance",elsa  fred,2014-11-07,Elsa & Fred,10000000.0,67657.0,109144.0,Alchemy,PG-13,Comedy,1,6.5,3661.0,,8.076923076923077
510,13336,tt1535108,movie,Elysium,Elysium,0,2013,\N,109,"Action,Drama,Sci-Fi",elysium,2013-08-09,Elysium,120000000.0,93050117.0,286192091.0,Sony Pictures,R,Action,1,6.6,464379.0,,8.75
511,22942,tt3228904,tvSeries,Empire,Empire,0,2015,2020,42,"Drama,Music",empire,2002-12-06,Empire,3500000.0,17504595.0,18495444.0,Universal,R,Drama,1,7.4,40578.0,The request failed: Google returned a response with code 500,
512,2749,tt0424993,movie,Employee of the Month,Employee of the Month,0,2006,\N,103,"Comedy,Romance",employee of the month,2006-10-06,Employee of the Month,10000000.0,28444855.0,38364855.0,Lionsgate,PG-13,Comedy,1,5.5,49566.0,,11.98076923076923
513,2556,tt0399862,movie,End of the Spear,End of the Spear,0,2005,\N,108,"Adventure,Biography,Drama",end of the spear,2006-01-20,End of the Spear,10000000.0,11748661.0,11924041.0,M Power Releasing,PG-13,Drama,1,6.7,5431.0,The request failed: Google returned a response with code 429,
514,14975,tt1731141,movie,Ender's Game,Ender's Game,0,2013,\N,114,"Action,Adventure,Sci-Fi",enders game,2013-11-01,Ender's Game,110000000.0,61737191.0,127983283.0,Lionsgate,PG-13,Adventure,1,6.6,250347.0,"HTTPSConnectionPool(host='trends.google.com', port=443): Max retries exceeded with url: /trends/api/widgetdata/multiline?req=%7B%22time%22%3A+%222012-11-01+2013-11-01%22%2C+%22resolution%22%3A+%22WEEK%22%2C+%22locale%22%3A+%22en-US%22%2C+%22comparisonItem%22%3A+%5B%7B%22geo%22%3A+%7B%7D%2C+%22complexKeywordsRestriction%22%3A+%7B%22keyword%22%3A+%5B%7B%22type%22%3A+%22BROAD%22%2C+%22value%22%3A+%22Enders+Game%22%7D%5D%7D%7D%5D%2C+%22requestOptions%22%3A+%7B%22property%22%3A+%22%22%2C+%22backend%22%3A+%22IZG%22%2C+%22category%22%3A+0%7D%2C+%22userConfig%22%3A+%7B%22userType%22%3A+%22USER_TYPE_SCRAPER%22%7D%7D&token=APP6_UEAAAAAZVjSFHRSb3YqUtv81lENyNGLbv-7yec0&tz=360 (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))",
515,1230,tt0215750,movie,Enemy at the Gates,Enemy at the Gates,0,2001,\N,131,"Action,Drama,War",enemy at the gates,2001-03-16,Enemy at the Gates,85000000.0,51396781.0,96971293.0,Paramount Pictures,R,Drama,1,7.5,273402.0,The request failed: Google returned a response with code 500,
516,19347,tt2390361,movie,Enough Said,Enough Said,0,2013,\N,93,"Comedy,Drama,Romance",enough said,2013-09-18,Enough Said,8000000.0,17550872.0,25621449.0,Fox Searchlight,PG-13,Comedy,1,7.0,65427.0,,16.75
517,2455,tt0387199,tvSeries,Entourage,Entourage,0,2004,2011,28,"Comedy,Drama",entourage,2015-06-03,Entourage,30000000.0,32363404.0,46362449.0,Warner Bros.,R,Comedy,1,8.4,175054.0,,12.134615384615385
518,1970,tt0326856,movie,Envy,Envy,0,2004,\N,99,Comedy,envy,2004-04-30,Envy,20000000.0,13548322.0,14566246.0,Dreamworks SKG,PG-13,Comedy,1,4.8,31956.0,,56.411764705882355
519,5410,tt0848537,movie,Epic,Epic,0,2013,\N,102,"Action,Adventure,Animation",epic,2013-05-24,Epic,100000000.0,107518682.0,262794441.0,20th Century Fox,PG,Adventure,1,6.6,108763.0,,69.96153846153847
520,5157,tt0799949,movie,Epic Movie,Epic Movie,0,2007,\N,86,"Adventure,Comedy,Fantasy",epic movie,2007-01-26,Epic Movie,20000000.0,39739367.0,86858578.0,20th Century Fox,PG-13,Comedy,1,2.4,108525.0,,5.134615384615385
521,1341,tt0238380,movie,Equilibrium,Equilibrium,0,2002,\N,107,"Action,Drama,Sci-Fi",equilibrium,2002-12-06,Equilibrium,20000000.0,1190018.0,5345869.0,Miramax/Dimension,R,Action,1,7.3,342769.0,The request failed: Google returned a response with code 500,
522,2918,tt0449010,movie,Eragon,Eragon,0,2006,\N,104,"Action,Adventure,Family",eragon,2006-12-15,Eragon,100000000.0,75030163.0,249488115.0,20th Century Fox,PG,Adventure,1,5.1,129285.0,,14.461538461538462
523,19748,tt2515030,movie,Escobar: Paradise Lost,Escobar: Paradise Lost,0,2014,\N,120,"Crime,Drama,History",escobar paradise lost,2015-06-26,Escobar: Paradise Lost,17000000.0,195792.0,3917679.0,RADiUS-TWC,R,Drama,1,6.5,23108.0,,18.942307692307693
524,2113,tt0349416,movie,Eulogy,Eulogy,0,2004,\N,91,"Comedy,Drama",eulogy,2004-10-15,Eulogy,10000000.0,70527.0,70527.0,Artisan,R,Comedy,1,6.4,9210.0,,29.5609756097561
525,30302,tt6844988,short,Eurotrip,Eurotrip,0,2016,\N,4,"Adventure,Documentary,Short",eurotrip,2004-02-20,Eurotrip,25000000.0,17718223.0,20718223.0,Dreamworks SKG,R,Comedy,1,,,,29.714285714285715
526,2649,tt0413099,movie,Evan Almighty,Evan Almighty,0,2007,\N,96,"Comedy,Family,Fantasy",evan almighty,2007-06-22,Evan Almighty,175000000.0,100289690.0,174131329.0,Universal,PG,Comedy,1,5.4,153074.0,,7.846153846153846
527,4983,tt0765447,movie,Evening,Evening,0,2007,\N,117,"Drama,Romance",evening,2007-06-29,Evening,30000000.0,12406646.0,12885574.0,Focus Features,PG-13,Drama,1,6.4,13959.0,,78.5576923076923
528,1339,tt0238210,video,Everybody Wants Some,Everybody Wants Some,1,1996,\N,83,Adult,everybody wants some,2016-03-30,Everybody Wants Some,10000000.0,3400278.0,5437126.0,Paramount Pictures,R,Comedy,1,,,,5.0
529,5095,tt0790657,movie,Everybody Wants to Be Italian,Everybody Wants to Be Italian,0,2007,\N,105,"Comedy,Romance",everybody wants to be italian,2008-09-05,Everybody Wants to Be Italian,3000000.0,351416.0,351416.0,Roadside Attractions,R,Comedy,1,5.7,1925.0,,4.903846153846154
530,5050,tt0780511,movie,Everybody's Fine,Everybody's Fine,0,2009,\N,100,"Adventure,Drama",everybodys fine,2009-12-04,Everybody's Fine,20000000.0,9208876.0,9208876.0,Miramax,PG-13,Drama,1,7.1,63332.0,,5.5576923076923075
531,13305,tt1531663,movie,Everything Must Go,Everything Must Go,0,2010,\N,97,Drama,everything must go,2011-05-13,Everything Must Go,5000000.0,2712131.0,2821010.0,Roadside Attractions,PG,Drama,1,6.4,52576.0,,7.9423076923076925
532,1295,tt0228277,movie,Everything Put Together,Everything Put Together,0,2000,\N,87,Drama,everything put together,2001-11-02,Everything Put Together,500000.0,0.0,7890.0,,R,Drama,1,6.1,803.0,The request failed: Google returned a response with code 500,
533,26656,tt5001718,movie,"Everything, Everything","Everything, Everything",0,2017,\N,96,"Drama,Romance",everything everything,2017-05-19,"Everything, Everything",10000000.0,34121140.0,61604439.0,Warner Bros.,PG-13,Drama,1,6.3,41680.0,,2.5961538461538463
534,10063,tt1288558,movie,Evil Dead,Evil Dead,0,2013,\N,91,Horror,evil dead,2013-04-05,Evil Dead,17000000.0,54239856.0,97778356.0,Sony Pictures,R,Horror,1,6.5,193899.0,,11.26923076923077
535,1424,tt0251075,movie,Evolution,Evolution,0,2001,\N,101,"Comedy,Sci-Fi",evolution,2001-06-08,Evolution,80000000.0,38311134.0,98341932.0,Dreamworks SKG,PG-13,Comedy,1,6.1,134218.0,The request failed: Google returned a response with code 500,
536,1368,tt0242445,movie,Exit Wounds,Exit Wounds,0,2001,\N,101,"Action,Crime,Thriller",exit wounds,2001-03-16,Exit Wounds,33000000.0,51758599.0,79958599.0,Warner Bros.,R,Action,1,5.6,36518.0,The request failed: Google returned a response with code 500,
537,13266,tt1528100,movie,Exodus: Gods and Kings,Exodus: Gods and Kings,0,2014,\N,150,"Action,Adventure,Drama",exodus gods and kings,2014-12-12,Exodus: Gods and Kings,140000000.0,65014513.0,268314513.0,20th Century Fox,PG-13,Drama,1,6.0,175163.0,,5.4423076923076925
538,1171,tt0204313,movie,Exorcist: The Beginning,Exorcist: The Beginning,0,2004,\N,114,"Horror,Mystery,Thriller",exorcist the beginning,2004-08-20,Exorcist: The Beginning,78000000.0,41814863.0,43957541.0,Warner Bros.,R,Horror,1,5.1,39148.0,,9.333333333333334
539,9145,tt1225822,movie,Extract,Extract,0,2009,\N,92,"Comedy,Crime,Romance",extract,2009-09-04,Extract,7500000.0,10823158.0,10849158.0,Miramax,R,Comedy,1,6.1,49904.0,,45.05769230769231
540,9431,tt1244659,movie,Extraordinary Measures,Extraordinary Measures,0,2010,\N,106,Drama,extraordinary measures,2010-01-22,Extraordinary Measures,31000000.0,12482741.0,15826984.0,CBS Films,PG,Drama,1,6.4,17574.0,,3.25
541,1638,tt0283160,movie,Extreme Ops,Extreme Ops,0,2002,\N,93,"Action,Adventure,Thriller",extreme ops,2002-11-27,Extreme Ops,40000000.0,4835968.0,12624471.0,Paramount Pictures,PG-13,Action,1,4.4,5650.0,The request failed: Google returned a response with code 500,
542,6129,tt10086612,tvEpisode,Extremely Loud and Incredibly Close,Extremely Loud and Incredibly Close,0,2012,\N,\N,Comedy,extremely loud and incredibly close,2011-12-25,Extremely Loud and Incredibly Close,40000000.0,31847881.0,55247881.0,Warner Bros.,PG-13,Drama,1,,,,8.773584905660377
543,3054,tt0465407,movie,Eye of the Dolphin,Eye of the Dolphin,0,2006,\N,102,"Comedy,Drama,Family",eye of the dolphin,2007-08-24,Eye of the Dolphin,2500000.0,72210.0,72260.0,Monterey Media,PG-13,Drama,1,5.6,1002.0,"HTTPSConnectionPool(host='trends.google.com', port=443): Max retries exceeded with url: /trends/api/widgetdata/multiline?req=%7B%22time%22%3A+%222006-08-24+2007-08-24%22%2C+%22resolution%22%3A+%22WEEK%22%2C+%22locale%22%3A+%22en-US%22%2C+%22comparisonItem%22%3A+%5B%7B%22geo%22%3A+%7B%7D%2C+%22complexKeywordsRestriction%22%3A+%7B%22keyword%22%3A+%5B%7B%22type%22%3A+%22BROAD%22%2C+%22value%22%3A+%22Eye+of+the+Dolphin%22%7D%5D%7D%7D%5D%2C+%22requestOptions%22%3A+%7B%22property%22%3A+%22%22%2C+%22backend%22%3A+%22IZG%22%2C+%22category%22%3A+0%7D%2C+%22userConfig%22%3A+%7B%22userType%22%3A+%22USER_TYPE_SCRAPER%22%7D%7D&token=APP6_UEAAAAAZVjT_X51C92ORdmH7v5crnOIfmVHvVa4&tz=360 (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))",
544,1784,tt0299863,movie,Fabled,Fabled,0,2002,\N,84,"Drama,Horror,Mystery",fabled,2004-12-10,Fabled,400000.0,31425.0,31425.0,Indican Pictures,R,Horror,1,5.0,309.0,,17.244897959183675
545,2804,tt0432402,movie,Factory Girl,Factory Girl,0,2006,\N,100,"Biography,Drama",factory girl,2007-02-02,Factory Girl,7000000.0,1661464.0,1661464.0,MGM,R,Drama,1,6.4,22178.0,,8.038461538461538
546,18736,tt2295722,movie,Falcon Rising,Falcon Rising,0,2014,\N,103,"Action,Adventure",falcon rising,2014-09-04,Falcon Rising,4500000.0,11774.0,11774.0,Freestyle Releasing,R,Adventure,1,5.7,9158.0,,7.730769230769231
547,779,tt0120667,movie,Fantastic Four,Fantastic Four,0,2005,\N,106,"Action,Adventure,Fantasy",fantastic four,2005-07-08,Fantastic Four,87500000.0,154696080.0,333132750.0,20th Century Fox,PG-13,Action,1,5.7,339959.0,,15.692307692307692
548,2802,tt0432283,movie,Fantastic Mr. Fox,Fantastic Mr. Fox,0,2009,\N,87,"Adventure,Animation,Comedy",fantastic mr fox,2009-11-13,Fantastic Mr. Fox,40000000.0,21002919.0,47083412.0,20th Century Fox,PG,Adventure,1,7.9,260334.0,,9.461538461538462
549,6211,tt1013752,movie,Fast & Furious,Fast & Furious,0,2009,\N,107,"Action,Crime,Thriller",fast  furious,2009-04-03,Fast & Furious,85000000.0,155064265.0,363064265.0,Universal,PG-13,Action,1,6.5,304902.0,,5.288461538461538
550,13969,tt1596343,movie,Fast Five,Fast Five,0,2011,\N,130,"Action,Crime,Thriller",fast five,2011-04-29,Fast Five,125000000.0,210031325.0,630163454.0,Universal,PG-13,Action,1,7.3,400534.0,,4.0576923076923075
551,32380,tt7813262,tvEpisode,Fast and Furious 6,Fast and Furious 6,0,2013,\N,\N,Talk-Show,fast and furious ,2013-05-24,Fast and Furious 6,160000000.0,238679850.0,789300444.0,Universal,PG-13,Action,1,,,,7.153846153846154
552,12041,tt1433108,movie,Faster,Faster,0,2010,\N,98,"Action,Crime,Drama",faster,2010-11-24,Faster,24000000.0,23240020.0,35792945.0,CBS Films,R,Action,1,6.4,111048.0,,38.61538461538461
553,2526,tt0396592,movie,Fat Albert,Fat Albert,0,2004,\N,93,"Comedy,Family,Fantasy",fat albert,2004-12-25,Fat Albert,45000000.0,48114556.0,48563556.0,20th Century Fox,PG,Comedy,1,4.4,12721.0,,19.11764705882353
554,2252,tt0367082,movie,Fateless,Sorstalanság,0,2005,\N,140,"Drama,Romance,War",fateless,2006-01-06,Fateless,12000000.0,196857.0,196857.0,ThinkFilm,R,Drama,1,7.0,7067.0,,19.98076923076923
555,16328,tt1966359,movie,Father Figures,Father Figures,0,2017,\N,113,"Comedy,Drama",father figures,2017-12-22,Father Figures,25000000.0,17501244.0,21038826.0,Warner Bros.,R,Comedy,1,5.5,20850.0,,2.9423076923076925
556,2761,tt0426459,movie,Feast,Feast,0,2005,\N,95,"Action,Comedy,Horror",feast,2006-09-22,Feast,3200000.0,56131.0,690872.0,Weinstein/Dimension,R,Horror,1,6.2,33405.0,,65.61538461538461
557,20282,tt2671706,movie,Fences,Fences,0,2016,\N,139,Drama,fences,2016-12-16,Fences,24000000.0,57682904.0,64282881.0,Paramount Pictures,PG-13,Drama,1,7.2,115100.0,,47.51923076923077
558,23342,tt3411444,movie,Ferdinand,Ferdinand,0,2017,\N,108,"Adventure,Animation,Comedy",ferdinand,2017-12-15,Ferdinand,111000000.0,84410380.0,289867087.0,20th Century Fox,PG,Adventure,1,6.7,61943.0,,25.53846153846154
559,3110,tt0475271,movie,Fetching Cody,Fetching Cody,0,2005,\N,86,"Drama,Fantasy,Romance",fetching cody,2006-03-17,Fetching Cody,1500000.0,0.0,0.0,,,Drama,1,6.5,1456.0,,16.365384615384617
560,3001,tt0457572,movie,Fido,Fido,0,2006,\N,93,"Comedy,Drama,Horror",fido,2007-06-15,Fido,8000000.0,298110.0,456814.0,Lionsgate,R,Horror,1,6.7,29909.0,,83.3076923076923
561,7379,tt1097643,movie,Fifty Dead Men Walking,Fifty Dead Men Walking,0,2008,\N,117,"Crime,Drama,Thriller",fifty dead men walking,2009-08-21,Fifty Dead Men Walking,10000000.0,0.0,997921.0,Phase 4 Films,R,Drama,1,6.8,11522.0,,15.634615384615385
562,25626,tt4465564,movie,Fifty Shades Darker,Fifty Shades Darker,0,2017,\N,118,"Drama,Romance,Thriller",fifty shades darker,2017-02-10,Fifty Shades Darker,55000000.0,114434010.0,381437482.0,Universal,R,Drama,1,4.6,108866.0,,7.269230769230769
563,25645,tt4477536,movie,Fifty Shades Freed,Fifty Shades Freed,0,2018,\N,105,"Drama,Romance,Thriller",fifty shades freed,2018-02-09,Fifty Shades Freed,55000000.0,100407760.0,371222158.0,Universal,R,Drama,1,4.5,71620.0,,6.269230769230769
564,26028,tt4667094,movie,Fifty Shades of Black,Fifty Shades of Black,0,2016,\N,92,Comedy,fifty shades of black,2016-01-29,Fifty Shades of Black,5000000.0,11686940.0,22113075.0,Open Road,R,Comedy,1,3.5,22887.0,,5.9423076923076925
565,18921,tt2322441,movie,Fifty Shades of Grey,Fifty Shades of Grey,0,2015,\N,125,"Drama,Romance,Thriller",fifty shades of grey,2015-02-13,Fifty Shades of Grey,40000000.0,166167230.0,570998101.0,Universal,R,Drama,1,4.2,330833.0,,8.307692307692308
566,2241,tt0366444,movie,Fighting Tommy Riley,Fighting Tommy Riley,0,2004,\N,109,"Drama,Mystery,Romance",fighting tommy riley,2005-05-06,Fighting Tommy Riley,300000.0,10514.0,10514.0,Freestyle Releasing,R,Drama,1,6.5,830.0,,6.576923076923077
567,15848,tt1869425,movie,Filly Brown,Filly Brown,0,2012,\N,80,"Drama,Music",filly brown,2013-04-19,Filly Brown,1250000.0,2850357.0,2940411.0,Lionsgate,R,Drama,1,5.6,1173.0,,4.9423076923076925
568,14156,tt1622979,movie,Final Destination 5,Final Destination 5,0,2011,\N,92,"Horror,Thriller",final destination ,2011-08-12,Final Destination 5,40000000.0,42587643.0,155011165.0,Warner Bros.,R,Horror,1,5.9,122894.0,,6.403846153846154
569,1042,tt0173840,movie,Final Fantasy: The Spirits Within,Final Fantasy: The Spirits Within,0,2001,\N,106,"Action,Adventure,Animation",final fantasy the spirits within,2001-07-11,Final Fantasy: The Spirits Within,137000000.0,32131830.0,85131830.0,Sony Pictures,PG-13,Adventure,1,6.4,83548.0,The request failed: Google returned a response with code 500,
570,2696,tt0419749,movie,Find Me Guilty,Find Me Guilty,0,2006,\N,125,"Biography,Comedy,Crime",find me guilty,2006-03-17,Find Me Guilty,13000000.0,1173673.0,2898225.0,Freestyle Releasing,R,Drama,1,7.0,35709.0,,5.75
571,1518,tt0266543,movie,Finding Nemo,Finding Nemo,0,2003,\N,100,"Adventure,Animation,Comedy",finding nemo,2003-05-30,Finding Nemo,94000000.0,380529370.0,936429370.0,Walt Disney,G,Adventure,1,8.2,1090001.0,The request failed: Google returned a response with code 500,
572,1852,tt0308644,movie,Finding Neverland,Finding Neverland,0,2004,\N,106,"Biography,Drama,Family",finding neverland,2004-11-12,Finding Neverland,25000000.0,51676606.0,115036108.0,Miramax,PG,Drama,1,7.7,210540.0,,8.333333333333334
573,23655,tt3565648,tvEpisode,Fired Up,Fired Up,0,2014,\N,22,"Comedy,Romance",fired up,2009-02-20,Fired Up,20000000.0,17231291.0,18608570.0,Sony Pictures,PG-13,Comedy,1,7.6,950.0,,27.903846153846153
574,5843,tt0961108,movie,Fireflies in the Garden,Fireflies in the Garden,0,2008,\N,99,Drama,fireflies in the garden,2011-10-14,Fireflies in the Garden,8000000.0,36884.0,3587191.0,,R,Drama,1,6.4,13453.0,,6.634615384615385
575,7882,tt1129423,movie,Fireproof,Fireproof,0,2008,\N,122,"Drama,Romance",fireproof,2008-09-26,Fireproof,500000.0,33456317.0,33473297.0,Samuel Goldwyn Films,PG,Drama,1,6.4,23796.0,,8.192307692307692
576,8967,tt1213641,movie,First Man,First Man,0,2018,\N,141,"Biography,Drama,History",first man,2018-10-12,First Man,60000000.0,30000050.0,55500050.0,Universal,PG-13,Drama,1,7.3,198236.0,,15.173076923076923
577,2723,tt0422249,movie,First Morning,First Morning,0,2003,\N,89,Drama,first morning,2005-07-15,First Morning,300000.0,87264.0,87264.0,Illuminare,PG-13,Drama,1,6.5,108.0,,38.67307692307692
578,23324,tt3401882,movie,Fist Fight,Fist Fight,0,2017,\N,91,Comedy,fist fight,2017-02-17,Fist Fight,25000000.0,32187017.0,40287017.0,Warner Bros.,R,Comedy,1,5.6,45014.0,,4.288461538461538
579,2686,tt0418689,movie,Flags of Our Fathers,Flags of Our Fathers,0,2006,\N,135,"Action,Adventure,Drama",flags of our fathers,2006-10-20,Flags of Our Fathers,53000000.0,33602376.0,63657941.0,Paramount Pictures,R,Drama,1,7.1,127764.0,,8.26923076923077
580,6777,tt1054588,movie,Flash of Genius,Flash of Genius,0,2008,\N,119,"Biography,Drama",flash of genius,2008-10-03,Flash of Genius,20000000.0,4442377.0,4504111.0,Universal,PG-13,Drama,1,7.0,17678.0,,4.8076923076923075
581,2829,tt0434215,movie,Flicka,Flicka,0,2006,\N,95,"Adventure,Drama,Family",flicka,2006-10-20,Flicka,15000000.0,21000147.0,21896367.0,20th Century Fox,PG,Drama,1,6.0,8385.0,,12.173076923076923
582,16065,tt1907668,movie,Flight,Flight,0,2012,\N,138,"Drama,Thriller",flight,2012-11-02,Flight,31000000.0,93772375.0,160558438.0,Paramount Pictures,R,Drama,1,7.3,370113.0,,70.32692307692308
583,2352,tt0377062,movie,Flight of the Phoenix,Flight of the Phoenix,0,2004,\N,113,"Action,Adventure,Drama",flight of the phoenix,2004-12-17,Flight of the Phoenix,75000000.0,21009180.0,34009180.0,20th Century Fox,PG-13,Adventure,1,6.1,56213.0,,8.36
584,24948,tt4136084,movie,Florence Foster Jenkins,Florence Foster Jenkins,0,2016,\N,111,"Biography,Comedy,Drama",florence foster jenkins,2016-08-12,Florence Foster Jenkins,29000000.0,27383770.0,56017691.0,Paramount Pictures,PG-13,Drama,1,6.8,58640.0,,7.9423076923076925
585,2739,tt0424095,movie,Flushed Away,Flushed Away,0,2006,\N,85,"Action,Adventure,Animation",flushed away,2006-11-03,Flushed Away,149000000.0,64665672.0,179357126.0,Paramount Pictures,PG,Adventure,1,6.6,135593.0,,6.326923076923077
586,2971,tt0454824,movie,Flyboys,Flyboys,0,2006,\N,140,"Action,Drama,History",flyboys,2006-09-22,Flyboys,60000000.0,13090630.0,14816379.0,MGM,PG-13,Drama,1,6.5,43939.0,,5.365384615384615
587,5004,tt0770752,movie,Fool's Gold,Fool's Gold,0,2008,\N,112,"Action,Adventure,Comedy",fools gold,2008-02-08,Fool's Gold,72500000.0,70231041.0,109362966.0,Warner Bros.,PG-13,Adventure,1,5.7,83268.0,,7.596153846153846
588,11665,tt1405500,movie,For Colored Girls,For Colored Girls,0,2010,\N,134,Drama,for colored girls,2010-11-05,For Colored Girls,21000000.0,37729698.0,38017873.0,Lionsgate,R,Drama,1,6.2,8090.0,,10.423076923076923
589,3089,tt0470765,movie,For Your Consideration,For Your Consideration,0,2006,\N,86,Comedy,for your consideration,2006-11-17,For Your Consideration,12000000.0,5549923.0,5549923.0,Warner Independent,PG-13,Comedy,1,6.3,15652.0,,10.403846153846153
590,24861,tt4103724,movie,Forever My Girl,Forever My Girl,0,2018,\N,108,"Comedy,Drama,Music",forever my girl,2018-01-19,Forever My Girl,3500000.0,16376066.0,16376066.0,Roadside Attractions,PG,Drama,1,6.6,20505.0,,4.461538461538462
591,5159,tt0800039,movie,Forgetting Sarah Marshall,Forgetting Sarah Marshall,0,2008,\N,111,"Comedy,Drama,Romance",forgetting sarah marshall,2008-04-18,Forgetting Sarah Marshall,30000000.0,63172463.0,105173042.0,Universal,R,Comedy,1,7.1,297888.0,,4.903846153846154
592,1294,tt0227984,movie,Formula 51,The 51st State,0,2001,\N,93,"Action,Comedy,Crime",formula ,2002-10-18,Formula 51,27000000.0,5204007.0,5204007.0,Screen Media Films,R,Action,1,6.3,50550.0,The request failed: Google returned a response with code 500,
593,9980,tt1282046,movie,Fort McCoy,Fort McCoy,0,2011,\N,100,"Drama,History,War",fort mccoy,2014-08-15,Fort McCoy,3000000.0,78948.0,78948.0,Monterey Media,R,Drama,1,5.8,419.0,,53.88461538461539
594,2516,tt0395543,movie,Forty Shades of Blue,Forty Shades of Blue,0,2005,\N,108,"Drama,Music,Romance",forty shades of blue,2005-09-28,Forty Shades of Blue,1500000.0,75828.0,172569.0,Vitagraph Films,R,Drama,1,6.1,1545.0,,10.692307692307692
595,2781,tt0430105,movie,Four Brothers,Four Brothers,0,2005,\N,109,"Action,Crime,Drama",four brothers,2005-08-12,Four Brothers,30000000.0,74494381.0,92494381.0,Paramount Pictures,R,Drama,1,6.8,154124.0,,6.596153846153846
596,2285,tt0369436,movie,Four Christmases,Four Christmases,0,2008,\N,88,"Comedy,Drama,Romance",four christmases,2008-11-26,Four Christmases,80000000.0,120146040.0,168311558.0,Warner Bros.,PG-13,Comedy,1,5.7,76805.0,,2.8846153846153846
597,19053,tt2347569,movie,Frances Ha,Frances Ha,0,2012,\N,86,"Comedy,Drama,Romance",frances ha,2013-05-17,Frances Ha,3000000.0,4067398.0,11262769.0,IFC Films,R,Comedy,1,7.4,91417.0,,7.288461538461538
598,8067,tt1142977,movie,Frankenweenie,Frankenweenie,0,2012,\N,87,"Animation,Comedy,Drama",frankenweenie,2012-10-05,Frankenweenie,39000000.0,35287788.0,81150788.0,Walt Disney,PG,Adventure,1,6.9,115248.0,,7.865384615384615
