,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,search_index,error_message
1017,23266,tt3369806,movie,Max,Max,0,2015,\N,111,"Adventure,Drama,Family",max,2015-06-26,Max,20000000.0,42656255.0,43658157.0,Warner Bros.,PG,Adventure,1,6.6,27849.0,57.90384615384615,
1018,1566,tt0273799,movie,Max Keeble's Big Move,Max Keeble's Big Move,0,2001,\N,86,"Comedy,Crime,Family",max keebles big move,2001-10-05,Max Keeble's Big Move,12000000.0,17292381.0,17292381.0,Walt Disney,PG,Adventure,1,5.4,8553.0,,The request failed: Google returned a response with code 500
1019,3070,tt0467197,movie,Max Payne,Max Payne,0,2008,\N,100,"Action,Crime,Drama",max payne,2008-10-17,Max Payne,35000000.0,40689393.0,85763888.0,20th Century Fox,PG-13,Action,1,5.3,129109.0,30.96153846153846,
1020,17166,tt2097298,movie,"McFarland, USA","McFarland, USA",0,2015,\N,129,"Biography,Drama,Sport",mcfarland usa,2015-02-20,"McFarland, USA",17000000.0,44480275.0,45707924.0,Walt Disney,PG,Drama,1,7.4,41278.0,2.269230769230769,
1021,20300,tt2674426,movie,Me Before You,Me Before You,0,2016,\N,110,"Drama,Romance",me before you,2016-06-03,Me Before You,20000000.0,56245075.0,208314186.0,Warner Bros.,PG-13,Drama,1,7.4,277034.0,9.423076923076923,
1022,19949,tt2582496,movie,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,0,2015,\N,105,"Comedy,Drama,Romance",me and earl and the dying girl,2015-06-12,Me and Earl and the Dying Girl,8000000.0,6758416.0,9266180.0,Fox Searchlight,PG-13,Drama,1,7.7,136548.0,8.384615384615385,
1023,8475,tt1175506,movie,Me and Orson Welles,Me and Orson Welles,0,2008,\N,114,"Comedy,Drama",me and orson welles,2009-11-25,Me and Orson Welles,25000000.0,1190003.0,1190003.0,Freestyle Releasing,PG-13,Drama,1,6.7,11735.0,13.48076923076923,
1024,2670,tt0415978,movie,Me and You and Everyone We Know,Me and You and Everyone We Know,0,2005,\N,91,"Comedy,Drama",me and you and everyone we know,2005-06-17,Me and You and Everyone We Know,2000000.0,3885134.0,9615464.0,IFC Films,R,Drama,1,7.2,37151.0,13.423076923076923,
1025,2353,tt0377091,movie,Mean Creek,Mean Creek,0,2004,\N,90,"Crime,Drama",mean creek,2004-08-20,Mean Creek,500000.0,603951.0,1348750.0,Paramount Vantage,R,Drama,1,7.1,33092.0,13.393939393939394,
1026,2354,tt0377092,movie,Mean Girls,Mean Girls,0,2004,\N,97,Comedy,mean girls,2004-04-30,Mean Girls,18000000.0,86047227.0,130953026.0,Paramount Pictures,PG-13,Comedy,1,7.1,414286.0,13.764705882352942,
1027,13169,tt1518812,movie,Meek's Cutoff,Meek's Cutoff,0,2010,\N,104,"Adventure,Drama,Thriller",meeks cutoff,2011-04-08,Meek's Cutoff,2000000.0,977772.0,1869928.0,Oscilloscope Pictures,PG,Drama,1,6.5,14916.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Max retries exceeded with url: /trends/api/explore?hl=en-US&tz=360&req=%7B%22comparisonItem%22%3A+%5B%7B%22keyword%22%3A+%22Meek%27s+Cutoff%22%2C+%22time%22%3A+%222010-04-08+2011-04-08%22%2C+%22geo%22%3A+%22%22%7D%5D%2C+%22category%22%3A+0%2C+%22property%22%3A+%22%22%7D (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))"
1028,4984,tt0765476,movie,Meet Dave,Meet Dave,0,2008,\N,90,"Adventure,Comedy,Family",meet dave,2008-07-11,Meet Dave,60000000.0,11803254.0,50648806.0,20th Century Fox,PG,Adventure,1,5.1,43033.0,4.4423076923076925,
1029,25102,tt4191580,movie,Meet the Blacks,Meet the Blacks,0,2016,\N,94,"Comedy,Horror",meet the blacks,2016-04-01,Meet the Blacks,900000.0,9097072.0,9097072.0,Freestyle Releasing,R,Comedy,1,4.8,37516.0,2.5576923076923075,
1030,6690,tt1047494,movie,Meet the Browns,Meet the Browns,0,2008,\N,100,"Comedy,Drama,Romance",meet the browns,2008-03-21,Meet the Browns,20000000.0,41975388.0,41975388.0,Lionsgate,PG-13,Comedy,1,4.5,7182.0,5.519230769230769,
1031,1695,tt0290002,movie,Meet the Fockers,Meet the Fockers,0,2004,\N,115,"Comedy,Romance",meet the fockers,2004-12-22,Meet the Fockers,60000000.0,279167575.0,516567575.0,Universal,PG-13,Comedy,1,6.3,282096.0,9.313725490196079,
1032,7015,tt1073498,movie,Meet the Spartans,Meet the Spartans,0,2008,\N,87,"Comedy,Fantasy",meet the spartans,2008-01-25,Meet the Spartans,30000000.0,38233676.0,84646831.0,20th Century Fox,PG-13,Comedy,1,2.8,110757.0,4.461538461538462,
1033,6023,tt1001526,movie,Megamind,Megamind,0,2010,\N,95,"Action,Animation,Comedy",megamind,2010-11-05,Megamind,130000000.0,148415853.0,321887208.0,Paramount Pictures,PG,Adventure,1,7.3,285921.0,10.0,
1034,1190,tt0209144,movie,Memento,Memento,0,2000,\N,113,"Mystery,Thriller",memento,2001-03-16,Memento,5000000.0,25544867.0,39723096.0,Newmarket Films,R,Drama,1,8.4,1295137.0,,The request failed: Google returned a response with code 500
1035,2536,tt0397535,movie,Memoirs of a Geisha,Memoirs of a Geisha,0,2005,\N,145,"Drama,Romance",memoirs of a geisha,2005-12-09,Memoirs of a Geisha,85000000.0,57010853.0,161510853.0,Sony Pictures,PG-13,Drama,1,7.3,157660.0,11.596153846153847,
1036,25486,tt4410622,tvEpisode,Men in Black 2,Men in Black 2,0,\N,\N,\N,Talk-Show,men in black ,2002-07-03,Men in Black 2,140000000.0,190418803.0,441767803.0,Sony Pictures,PG-13,Action,1,,,,The request failed: Google returned a response with code 500
1037,1500,tt0263734,movie,Men with Brooms,Men with Brooms,0,2002,\N,102,"Comedy,Drama,Romance",men with brooms,2002-03-08,Men with Brooms,7500000.0,4239767.0,4239767.0,Artisan,R,Comedy,1,5.9,4672.0,,The request failed: Google returned a response with code 500
1038,101,tt0017136,movie,Metropolis,Metropolis,0,1927,\N,153,"Drama,Sci-Fi",metropolis,2002-01-25,Metropolis,15000000.0,673414.0,1405032.0,Sony Pictures,PG-13,Adventure,1,8.3,181927.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Max retries exceeded with url: /trends/api/widgetdata/multiline?req=%7B%22time%22%3A+%222001-01-25+2002-01-25%22%2C+%22resolution%22%3A+%22WEEK%22%2C+%22locale%22%3A+%22en-US%22%2C+%22comparisonItem%22%3A+%5B%7B%22geo%22%3A+%7B%7D%2C+%22complexKeywordsRestriction%22%3A+%7B%22keyword%22%3A+%5B%7B%22type%22%3A+%22BROAD%22%2C+%22value%22%3A+%22Metropolis%22%7D%5D%7D%7D%5D%2C+%22requestOptions%22%3A+%7B%22property%22%3A+%22%22%2C+%22backend%22%3A+%22IZG%22%2C+%22category%22%3A+0%7D%2C+%22userConfig%22%3A+%7B%22userType%22%3A+%22USER_TYPE_SCRAPER%22%7D%7D&token=APP6_UEAAAAAZVjcPgPu0JUxz6-l3kTHtGIjtyB2Vs81&tz=360 (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))"
1039,19615,tt2460506,movie,Mi America,Mi America,0,2015,\N,90,"Crime,Drama",mi america,2016-10-16,Mi America,2100000.0,3330.0,3330.0,Industrial House Films,R,Drama,1,6.7,64.0,45.79245283018868,
1040,2788,tt0430357,movie,Miami Vice,Miami Vice,0,2006,\N,132,"Action,Crime,Drama",miami vice,2006-07-28,Miami Vice,135000000.0,63478838.0,163818556.0,Universal,R,Action,1,6.0,121954.0,12.442307692307692,
1041,3058,tt0465538,movie,Michael Clayton,Michael Clayton,0,2007,\N,119,"Crime,Drama,Mystery",michael clayton,2007-10-05,Michael Clayton,21500000.0,49033882.0,92987651.0,Warner Bros.,R,Drama,1,7.2,171506.0,6.923076923076923,
1042,8142,tt1149361,movie,Micmacs,Micmacs à tire-larigot,0,2009,\N,105,"Action,Comedy,Crime",micmacs,2010-05-28,Micmacs,42000000.0,1259693.0,11756922.0,Sony Pictures Classics,R,Comedy,1,7.1,31026.0,32.0,
1043,9511,tt1251757,movie,Middle Men,Middle Men,0,2009,\N,105,"Comedy,Crime,Drama",middle men,2010-08-06,Middle Men,20000000.0,754301.0,754301.0,Paramount Vantage,R,Comedy,1,6.8,38178.0,11.98076923076923,
1044,20184,tt2649554,movie,Midnight Special,Midnight Special,0,2016,\N,112,"Drama,Mystery,Sci-Fi",midnight special,2016-03-18,Midnight Special,18000000.0,3712282.0,7680250.0,Warner Bros.,PG-13,Drama,1,6.6,83246.0,13.23076923076923,
1045,21249,tt2823054,movie,Mike and Dave Need Wedding Dates,Mike and Dave Need Wedding Dates,0,2016,\N,98,"Comedy,Romance",mike and dave need wedding dates,2016-07-08,Mike and Dave Need Wedding Dates,33000000.0,46009673.0,75909673.0,20th Century Fox,R,Comedy,1,6.0,93785.0,4.1923076923076925,
1046,25817,tt4560436,movie,Mile 22,Mile 22,0,2018,\N,94,"Action,Thriller",mile ,2018-08-17,Mile 22,35000000.0,36108758.0,64708758.0,STX Entertainment,R,Action,1,6.1,85274.0,5.346153846153846,
1047,6212,tt1013753,movie,Milk,Milk,0,2008,\N,128,"Biography,Drama,History",milk,2008-11-26,Milk,20000000.0,31841299.0,57293371.0,Focus Features,R,Drama,1,7.5,178198.0,66.09615384615384,
1048,14399,tt1647668,movie,Million Dollar Arm,Million Dollar Arm,0,2014,\N,124,"Biography,Drama,Sport",million dollar arm,2014-05-16,Million Dollar Arm,25000000.0,36447959.0,39217912.0,Walt Disney,PG,Drama,1,7.0,47379.0,5.5,
1049,2597,tt0405159,movie,Million Dollar Baby,Million Dollar Baby,0,2004,\N,132,"Drama,Sport",million dollar baby,2004-12-15,Million Dollar Baby,30000000.0,100492203.0,231928227.0,Warner Bros.,PG-13,Drama,1,8.1,710574.0,4.54,
1050,18717,tt2293640,movie,Minions,Minions,0,2015,\N,91,"Adventure,Animation,Comedy",minions,2015-07-10,Minions,74000000.0,336045770.0,1162781621.0,Universal,PG,Adventure,1,6.4,253038.0,14.73076923076923,
1051,1086,tt0181689,movie,Minority Report,Minority Report,0,2002,\N,145,"Action,Crime,Mystery",minority report,2002-06-21,Minority Report,102000000.0,132024714.0,358824714.0,20th Century Fox,PG-13,Action,1,7.6,574473.0,,The request failed: Google returned a response with code 500
1052,2118,tt0349825,movie,Miracle,Miracle,0,2004,\N,135,"Biography,Drama,History",miracle,2004-02-06,Miracle,28000000.0,64378093.0,64474705.0,Walt Disney,PG,Drama,1,7.4,57571.0,71.6,
1053,6680,tt1046997,movie,Miracle at St. Anna,Miracle at St. Anna,0,2008,\N,160,"Action,Drama,War",miracle at st anna,2008-09-26,Miracle at St. Anna,45000000.0,7916887.0,9676497.0,Walt Disney,R,Drama,1,6.1,19038.0,5.5576923076923075,
1054,25214,tt4257926,movie,Miracles from Heaven,Miracles from Heaven,0,2016,\N,109,"Biography,Drama,Family",miracles from heaven,2016-03-16,Miracles from Heaven,13000000.0,61705123.0,73798720.0,Sony Pictures,PG,Drama,1,7.1,27686.0,4.673076923076923,
1055,14537,tt1667353,movie,Mirror Mirror,Mirror Mirror,0,2012,\N,106,"Adventure,Comedy,Drama",mirror mirror,2012-03-30,Mirror Mirror,85000000.0,64935167.0,173613482.0,Relativity,PG,Adventure,1,5.6,90208.0,73.34615384615384,
1056,29595,tt6412882,tvEpisode,MirrorMask,MirrorMask,0,2017,\N,10,Documentary,mirrormask,2005-09-30,MirrorMask,4000000.0,864959.0,973613.0,Samuel Goldwyn Films,PG,Drama,1,,,13.096153846153847,
1057,5096,tt0790686,movie,Mirrors,Mirrors,0,2008,\N,110,"Horror,Mystery",mirrors,2008-08-15,Mirrors,35000000.0,30691439.0,77220596.0,20th Century Fox,R,Horror,1,6.1,112405.0,56.65384615384615,
1058,8164,tt1151922,movie,Miss March,Miss March,0,2009,\N,90,"Comedy,Romance",miss march,2009-03-13,Miss March,6000000.0,4543320.0,4713059.0,20th Century Fox,R,Comedy,1,5.0,22117.0,5.634615384615385,
1059,3171,tt0482546,movie,Miss Potter,Miss Potter,0,2006,\N,88,"Biography,Drama,Romance",miss potter,2006-12-29,Miss Potter,30000000.0,3005605.0,35891257.0,MGM,PG,Drama,1,7.0,31315.0,11.615384615384615,
1060,25771,tt4540710,movie,Miss Sloane,Miss Sloane,0,2016,\N,132,Drama,miss sloane,2016-11-25,Miss Sloane,18000000.0,3500605.0,7727952.0,EuropaCorp,R,Drama,1,7.5,80576.0,7.961538461538462,
1061,1912,tt0317919,movie,Mission: Impossible III,Mission: Impossible III,0,2006,\N,126,"Action,Adventure,Thriller",mission impossible iii,2006-05-05,Mission: Impossible III,150000000.0,133501348.0,397501348.0,Paramount Pictures,PG-13,Action,1,6.9,383334.0,5.4423076923076925,
1062,5130,tt0796335,movie,Molière,Molière,0,2007,\N,120,"Biography,Comedy",molire,2007-07-27,Molière,21600000.0,635733.0,791154.0,Sony Pictures Classics,PG-13,Comedy,1,7.1,6513.0,54.94230769230769,
1063,23762,tt3612616,movie,Mommy,Mommy,0,2014,\N,139,Drama,mommy,2015-01-23,Mommy,4900000.0,3498695.0,17536004.0,Roadside Attractions,R,Drama,1,8.0,60565.0,77.32692307692308,
1064,1819,tt0304415,movie,Mona Lisa Smile,Mona Lisa Smile,0,2003,\N,117,Drama,mona lisa smile,2003-12-19,Mona Lisa Smile,65000000.0,63803100.0,141205169.0,Sony Pictures,PG-13,Drama,1,6.5,88221.0,,The request failed: Google returned a response with code 500
1065,8923,tt1210166,movie,Moneyball,Moneyball,0,2011,\N,133,"Biography,Drama,Sport",moneyball,2011-09-23,Moneyball,50000000.0,75605492.0,111300835.0,Sony Pictures,PG-13,Drama,1,7.6,452685.0,6.134615384615385,
1066,11153,tt1368616,tvEpisode,Mongol,Mongol,0,2008,\N,\N,"History,Talk-Show",mongol,2008-06-06,Mongol,18000000.0,5705761.0,27147349.0,Picturehouse,R,Drama,1,,,34.53846153846154,
1067,1012,tt0166276,movie,Monkeybone,Monkeybone,0,2001,\N,93,"Comedy,Fantasy",monkeybone,2001-02-23,Monkeybone,75000000.0,5409517.0,5409517.0,20th Century Fox,PG-13,Comedy,1,4.8,18884.0,,The request failed: Google returned a response with code 500
1068,1511,tt0265343,movie,Monsoon Wedding,Monsoon Wedding,0,2001,\N,114,"Comedy,Drama,Romance",monsoon wedding,2002-02-22,Monsoon Wedding,1200000.0,13876974.0,27025600.0,USA Films,R,Comedy,1,7.3,26433.0,,The request failed: Google returned a response with code 500
1069,2082,tt0340855,movie,Monster,Monster,0,2003,\N,109,"Biography,Crime,Drama",monster,2003-12-24,Monster,5000000.0,34469210.0,64240813.0,Newmarket Films,R,Drama,1,7.3,158912.0,,The request failed: Google returned a response with code 500
1070,2441,tt0385880,movie,Monster House,Monster House,0,2006,\N,91,"Animation,Comedy,Family",monster house,2006-07-21,Monster House,75000000.0,73661010.0,141267370.0,Sony Pictures,PG,Adventure,1,6.6,134511.0,7.0,
1071,22655,tt3095734,movie,Monster Trucks,Monster Trucks,0,2016,\N,104,"Action,Adventure,Comedy",monster trucks,2017-01-13,Monster Trucks,125000000.0,33370166.0,61642798.0,Paramount Pictures,PG-13,Adventure,1,5.7,18456.0,,The request failed: Google returned a response with code 429
1072,1660,tt0285742,movie,Monster's Ball,Monster's Ball,0,2001,\N,111,"Drama,Romance",monsters ball,2001-12-26,Monster's Ball,4000000.0,31273922.0,43766463.0,Lionsgate,R,Drama,1,7.1,92869.0,,The request failed: Google returned a response with code 500
1073,2287,tt0369735,movie,Monster-in-Law,Monster-in-Law,0,2005,\N,101,"Comedy,Romance",monsterinlaw,2005-05-13,Monster-in-Law,45000000.0,82931301.0,155931301.0,New Line,PG-13,Comedy,1,5.5,64437.0,,The request failed: Google returned a response with code 429
1074,1151,tt0198781,movie,"Monsters, Inc.","Monsters, Inc.",0,2001,\N,92,"Adventure,Animation,Comedy",monsters,2001-11-02,"Monsters, Inc.",115000000.0,289423425.0,559757719.0,Walt Disney,G,Adventure,1,8.1,956044.0,,The request failed: Google returned a response with code 500
1075,26604,tt4975722,movie,Moonlight,Moonlight,0,2016,\N,111,Drama,moonlight,2016-10-21,Moonlight,1500000.0,27854931.0,65322266.0,A24,R,Drama,1,7.4,324740.0,35.48076923076923,
1076,1068,tt0179098,movie,Moonlight Mile,Moonlight Mile,0,2002,\N,117,"Drama,Romance",moonlight mile,2002-09-27,Moonlight Mile,21000000.0,6830957.0,6830957.0,Walt Disney,PG-13,Drama,1,6.6,14539.0,,The request failed: Google returned a response with code 500
1077,15085,tt1748122,movie,Moonrise Kingdom,Moonrise Kingdom,0,2012,\N,94,"Comedy,Drama,Family",moonrise kingdom,2012-05-25,Moonrise Kingdom,16000000.0,45512466.0,68848446.0,Focus Features,PG-13,Drama,1,7.8,362899.0,6.538461538461538,
1078,7835,tt1126618,movie,Morning Glory,Morning Glory,0,2010,\N,107,"Comedy,Drama,Romance",morning glory,2010-11-10,Morning Glory,40000000.0,31011732.0,59795070.0,Paramount Pictures,PG-13,Comedy,1,6.5,81600.0,24.173076923076923,
1079,22523,tt3045616,movie,Mortdecai,Mortdecai,0,2015,\N,107,"Action,Adventure,Comedy",mortdecai,2015-01-23,Mortdecai,60000000.0,7696134.0,30396134.0,Lionsgate,R,Adventure,1,5.5,75886.0,3.6153846153846154,
1080,7756,tt1121977,movie,Mother and Child,Mother and Child,0,2009,\N,125,"Drama,Romance",mother and child,2010-05-07,Mother and Child,7000000.0,1110509.0,6537179.0,Sony Pictures Classics,R,Drama,1,7.2,12643.0,18.03846153846154,
1081,9064,tt1220220,movie,Motherhood,Motherhood,0,2009,\N,90,"Comedy,Drama",motherhood,2009-10-23,Motherhood,10000000.0,93388.0,723388.0,Freestyle Releasing,PG-13,Comedy,1,4.6,4711.0,31.46153846153846,
1082,10638,tt1333125,movie,Movie 43,Movie 43,0,2013,\N,94,Comedy,movie ,2013-01-25,Movie 43,10000000.0,8840453.0,31164747.0,Relativity,R,Comedy,1,4.3,110506.0,6.096153846153846,
1083,2069,tt0339412,movie,Mr. 3000,Mr. 3000,0,2004,\N,104,"Comedy,Drama,Romance",mr ,2004-09-17,Mr. 3000,30000000.0,21800302.0,21827296.0,Walt Disney,PG-13,Comedy,1,5.6,14940.0,8.945945945945946,
1084,1613,tt0280590,movie,Mr. Deeds,Mr. Deeds,0,2002,\N,96,"Comedy,Romance",mr deeds,2002-06-28,Mr. Deeds,50000000.0,126293452.0,171269535.0,Sony Pictures,PG-13,Comedy,1,5.8,150254.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Max retries exceeded with url: /trends/api/widgetdata/multiline?req=%7B%22time%22%3A+%222001-06-28+2002-06-28%22%2C+%22resolution%22%3A+%22WEEK%22%2C+%22locale%22%3A+%22en-US%22%2C+%22comparisonItem%22%3A+%5B%7B%22geo%22%3A+%7B%7D%2C+%22complexKeywordsRestriction%22%3A+%7B%22keyword%22%3A+%5B%7B%22type%22%3A+%22BROAD%22%2C+%22value%22%3A+%22Mr.+Deeds%22%7D%5D%7D%7D%5D%2C+%22requestOptions%22%3A+%7B%22property%22%3A+%22%22%2C+%22backend%22%3A+%22IZG%22%2C+%22category%22%3A+0%7D%2C+%22userConfig%22%3A+%7B%22userType%22%3A+%22USER_TYPE_SCRAPER%22%7D%7D&token=APP6_UEAAAAAZVjfQ5Mg7uBKcTVHkVpV1XRTJ_C_X9dC&tz=360 (Caused by ProxyError('Cannot connect to proxy.', RemoteDisconnected('Remote end closed connection without response')))"
1085,5478,tt0864835,movie,Mr. Peabody & Sherman,Mr. Peabody & Sherman,0,2014,\N,92,"Adventure,Animation,Comedy",mr peabody  sherman,2014-03-07,Mr. Peabody & Sherman,145000000.0,111506430.0,269806430.0,20th Century Fox,PG,Adventure,1,6.8,76094.0,6.596153846153846,
1086,19650,tt2473794,movie,Mr. Turner,Mr. Turner,0,2014,\N,150,"Biography,Drama,History",mr turner,2014-12-19,Mr. Turner,14000000.0,3958546.0,25187026.0,Sony Pictures Classics,R,Drama,1,6.8,26852.0,7.3076923076923075,
1087,4939,tt0758713,tvMovie,Mr. and Mrs. Smith,Mr. and Mrs. Smith,0,2007,\N,43,Action,mr and mrs smith,2005-06-10,Mr. and Mrs. Smith,110000000.0,186336279.0,486124090.0,20th Century Fox,PG-13,Action,1,6.3,3509.0,8.48076923076923,
1088,2648,tt0413015,movie,Mrs. Henderson Presents,Mrs. Henderson Presents,0,2005,\N,103,"Comedy,Drama,Music",mrs henderson presents,2005-12-09,Mrs. Henderson Presents,20000000.0,11036366.0,27836366.0,Weinstein Co.,R,Comedy,1,7.0,16244.0,9.615384615384615,
1089,16169,tt1935179,movie,Mud,Mud,0,2012,\N,130,"Adventure,Drama",mud,2013-04-26,Mud,10000000.0,21590086.0,31556959.0,Roadside Attractions,PG-13,Drama,1,7.4,186268.0,63.88461538461539,
1090,1016,tt0166924,movie,Mulholland Drive,Mulholland Dr.,0,2001,\N,147,"Drama,Mystery,Thriller",mulholland drive,2001-10-08,Mulholland Drive,15000000.0,7219578.0,20785973.0,Universal,R,Drama,1,7.9,375450.0,,The request failed: Google returned a response with code 500
1091,2616,tt0408306,movie,Munich,Munich,0,2005,\N,164,"Action,Drama,History",munich,2005-12-23,Munich,75000000.0,47379090.0,131492772.0,Universal,R,Drama,1,7.5,235237.0,62.51923076923077,
1092,18656,tt2281587,movie,Muppets Most Wanted,Muppets Most Wanted,0,2014,\N,107,"Adventure,Comedy,Crime",muppets most wanted,2014-03-21,Muppets Most Wanted,55000000.0,51178893.0,79312301.0,Walt Disney,PG,Adventure,1,6.4,36457.0,6.5576923076923075,
1093,23326,tt3402236,movie,Murder on the Orient Express,Murder on the Orient Express,0,2017,\N,114,"Crime,Drama,Mystery",murder on the orient express,2017-11-10,Murder on the Orient Express,55000000.0,102826543.0,345924923.0,20th Century Fox,PG-13,Drama,1,6.5,282057.0,4.75,
1094,24600,tt3966404,movie,Mustang,Mustang,0,2015,\N,97,Drama,mustang,2015-11-20,Mustang,1400000.0,845464.0,5545484.0,Cohen Media Group,PG-13,Drama,1,7.6,40344.0,83.61538461538461,
1095,24044,tt3719896,movie,My All-American,My All-American,0,2015,\N,118,"Biography,Drama,Sport",my allamerican,2015-11-13,My All-American,20000000.0,2246000.0,2246000.0,Clarius Entertainment,PG,Drama,1,7.1,7075.0,2.076923076923077,
1096,2021,tt0332712,movie,My Baby's Daddy,My Baby's Daddy,0,2004,\N,86,Comedy,my babys daddy,2004-01-09,My Baby's Daddy,12000000.0,17321573.0,17322212.0,Miramax,PG-13,Comedy,1,4.5,3853.0,100.0,
1097,6675,tt1046163,movie,My Best Friend's Girl,My Best Friend's Girl,0,2008,\N,101,"Comedy,Romance",my best friends girl,2008-09-19,My Best Friend's Girl,20000000.0,19219250.0,34787111.0,Lionsgate,R,Comedy,1,5.8,45793.0,6.211538461538462,
