,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,search_index,error_message
1434,24189,tt3774114,movie,Snowden,Snowden,0,2016,\N,134,"Biography,Crime,Drama",snowden,2016-09-16,Snowden,50000000.0,21587519.0,34841016.0,Open Road,R,Drama,1,7.3,159971.0,13.692307692307692,
1435,376,tt0069293,movie,Solaris,Solyaris,0,1972,\N,167,"Drama,Mystery,Sci-Fi",solaris,2002-11-27,Solaris,47000000.0,14970038.0,14970038.0,20th Century Fox,PG-13,Drama,1,8.0,96317.0,,The request failed: Google returned a response with code 500
1436,10128,tt1294213,movie,Solitary Man,Solitary Man,0,2009,\N,90,"Comedy,Drama,Romance",solitary man,2010-05-21,Solitary Man,12500000.0,4360548.0,4360548.0,Anchor Bay Entertai…,R,Drama,1,6.3,16946.0,29.865384615384617,
1437,11882,tt1421051,movie,Somewhere,Somewhere,0,2010,\N,97,"Comedy,Drama,Romance",somewhere,2010-12-22,Somewhere,7000000.0,1785645.0,17023121.0,Focus Features,R,Drama,1,6.3,46195.0,53.26923076923077,
1438,13118,tt1515858,tvEpisode,Sommersturm,Sommersturm,0,2010,\N,90,"Drama,Romance",sommersturm,2006-03-17,Sommersturm,3000000.0,95204.0,95204.0,Regent Releasing,R,Drama,1,4.4,18.0,42.36538461538461,
1439,22909,tt3210686,movie,Son of God,Son of God,0,2014,\N,138,"Biography,Drama,History",son of god,2014-02-28,Son of God,22000000.0,59700064.0,70949793.0,20th Century Fox,PG-13,Drama,1,5.7,19471.0,5.461538461538462,
1440,2200,tt0362165,movie,Son of the Mask,Son of the Mask,0,2005,\N,94,"Comedy,Family,Fantasy",son of the mask,2005-02-18,Son of the Mask,100000000.0,17018422.0,59918422.0,New Line,PG,Adventure,1,2.3,58599.0,7.6923076923076925,
1441,17950,tt2182972,movie,Song One,Song One,0,2014,\N,86,"Drama,Music,Romance",song one,2015-01-23,Song One,6000000.0,32251.0,437089.0,Cinedigm/Film Arcade,PG-13,Drama,1,5.8,10180.0,83.67307692307692,
1442,1199,tt0210299,movie,Songcatcher,Songcatcher,0,2000,\N,109,"Drama,Music",songcatcher,2001-06-15,Songcatcher,1800000.0,3050934.0,3050934.0,Lionsgate,PG-13,Drama,1,7.3,3652.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Max retries exceeded with url: /trends/api/widgetdata/multiline?req=%7B%22time%22%3A+%222000-06-15+2001-06-15%22%2C+%22resolution%22%3A+%22WEEK%22%2C+%22locale%22%3A+%22en-US%22%2C+%22comparisonItem%22%3A+%5B%7B%22geo%22%3A+%7B%7D%2C+%22complexKeywordsRestriction%22%3A+%7B%22keyword%22%3A+%5B%7B%22type%22%3A+%22BROAD%22%2C+%22value%22%3A+%22Songcatcher%22%7D%5D%7D%7D%5D%2C+%22requestOptions%22%3A+%7B%22property%22%3A+%22%22%2C+%22backend%22%3A+%22IZG%22%2C+%22category%22%3A+0%7D%2C+%22userConfig%22%3A+%7B%22userType%22%3A+%22USER_TYPE_SCRAPER%22%7D%7D&token=APP6_UEAAAAAZVn51dp3oh1gy5Ttx1f-gpxyt2gDRWT_&tz=360 (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))"
1443,1833,tt0305973,movie,Sonny,Sonny,0,2002,\N,110,"Crime,Drama",sonny,2002-12-27,Sonny,4000000.0,17639.0,17639.0,,R,Drama,1,5.6,4494.0,,The request failed: Google returned a response with code 500
1444,1606,tt0279781,movie,Sorority Boys,Sorority Boys,0,2002,\N,93,Comedy,sorority boys,2002-03-22,Sorority Boys,12000000.0,10198766.0,12516222.0,Walt Disney,R,Comedy,1,5.4,16118.0,,The request failed: Google returned a response with code 500
1445,9267,tt1232783,movie,Sorority Row,Sorority Row,0,2009,\N,101,"Horror,Mystery",sorority row,2009-09-11,Sorority Row,12500000.0,11965282.0,26735797.0,Summit Entertainment,R,Horror,1,5.1,32042.0,6.538461538461538,
1446,7581,tt1111948,movie,Soul Men,Soul Men,0,2008,\N,100,"Comedy,Drama,Music",soul men,2008-11-07,Soul Men,40000000.0,12082391.0,12345883.0,MGM,R,Comedy,1,6.4,11510.0,12.115384615384615,
1447,2253,tt0367085,movie,Soul Plane,Soul Plane,0,2004,\N,86,Comedy,soul plane,2004-05-28,Soul Plane,16000000.0,13922211.0,14553807.0,MGM,R,Comedy,1,4.5,24108.0,19.476190476190474,
1448,13970,tt1596346,movie,Soul Surfer,Soul Surfer,0,2011,\N,112,"Biography,Drama,Family",soul surfer,2011-04-08,Soul Surfer,18000000.0,43853424.0,47158652.0,Sony Pictures,PG,Drama,1,7.0,51988.0,5.019230769230769,
1449,1249,tt0218619,movie,Soul Survivors,Soul Survivors,0,2001,\N,84,"Horror,Mystery,Thriller",soul survivors,2001-09-07,Soul Survivors,14000000.0,3100650.0,4288246.0,Artisan,PG-13,Horror,1,3.9,9506.0,,The request failed: Google returned a response with code 500
1450,15341,tt1798684,movie,Southpaw,Southpaw,0,2015,\N,124,"Action,Drama,Sport",southpaw,2015-07-24,Southpaw,30000000.0,52421953.0,94207861.0,Weinstein Co.,R,Drama,1,7.3,252644.0,6.173076923076923,
1451,3174,tt0482603,movie,Space Chimps,Space Chimps,0,2008,\N,81,"Adventure,Animation,Comedy",space chimps,2008-07-18,Space Chimps,37000000.0,30105968.0,67029956.0,20th Century Fox,G,Adventure,1,4.5,12280.0,5.269230769230769,
1452,2298,tt0371246,movie,Spanglish,Spanglish,0,2004,\N,131,"Comedy,Drama,Romance",spanglish,2004-12-17,Spanglish,75000000.0,42044321.0,54344321.0,Sony Pictures,PG-13,Comedy,1,6.4,87672.0,9.4,
1453,34542,tt9381622,tvSeries,Special,Special,0,2019,2021,15,"Comedy,Drama",special,2008-11-21,Special,1000000.0,7202.0,26822.0,Revolver Entertainment,R,Drama,1,7.6,10117.0,87.73076923076923,
1454,5216,tt0811080,movie,Speed Racer,Speed Racer,0,2008,\N,135,"Action,Adventure,Comedy",speed racer,2008-05-09,Speed Racer,120000000.0,43945766.0,93394462.0,Warner Bros.,PG,Action,1,6.1,77269.0,9.557692307692308,
1455,1596,tt0278731,movie,Spider,Spider,0,2002,\N,98,"Drama,Mystery,Thriller",spider,2003-02-28,Spider,10000000.0,1641788.0,1641788.0,Sony Pictures Classics,R,Drama,1,6.8,40626.0,,The request failed: Google returned a response with code 500
1456,905,tt0145487,movie,Spider-Man,Spider-Man,0,2002,\N,121,"Action,Adventure,Sci-Fi",spiderman,2002-05-03,Spider-Man,139000000.0,403706375.0,821706375.0,Sony Pictures,PG-13,Adventure,1,7.4,859163.0,,The request failed: Google returned a response with code 500
1457,1014,tt0166813,movie,Spirit: Stallion of the Cimarron,Spirit: Stallion of the Cimarron,0,2002,\N,83,"Adventure,Animation,Drama",spirit stallion of the cimarron,2002-05-24,Spirit: Stallion of the Cimarron,80000000.0,73215310.0,106515310.0,Dreamworks SKG,G,Adventure,1,7.2,82970.0,,The request failed: Google returned a response with code 500
1458,6286,tt1017460,movie,Splice,Splice,0,2009,\N,104,"Horror,Sci-Fi",splice,2010-06-04,Splice,30000000.0,17010170.0,28542494.0,Warner Bros.,R,Horror,1,5.8,100800.0,11.0,
1459,26597,tt4972582,movie,Split,Split,0,2016,\N,117,"Horror,Thriller",split,2017-01-20,Split,5000000.0,138141585.0,278306227.0,Universal,PG-13,Horror,1,7.3,534356.0,42.51923076923077,
1460,16001,tt1895587,movie,Spotlight,Spotlight,0,2015,\N,129,"Biography,Crime,Drama",spotlight,2015-11-06,Spotlight,20000000.0,45055776.0,92108847.0,Open Road,R,Drama,1,8.1,492337.0,74.86538461538461,
1461,1522,tt0266987,movie,Spy Game,Spy Game,0,2001,\N,126,"Action,Crime,Thriller",spy game,2001-11-21,Spy Game,90000000.0,62362560.0,143049560.0,Universal,R,Action,1,7.1,164168.0,,The request failed: Google returned a response with code 500
1462,1292,tt0227538,movie,Spy Kids,Spy Kids,0,2001,\N,88,"Action,Adventure,Comedy",spy kids,2001-03-30,Spy Kids,35000000.0,112692062.0,197692062.0,Miramax/Dimension,PG,Adventure,1,5.6,124885.0,,The request failed: Google returned a response with code 500
1463,11542,tt1397132,tvSeries,Spy!,Spy!,0,1980,\N,60,"Crime,Drama",spy,2015-06-05,Spy!,65000000.0,110825712.0,233121406.0,20th Century Fox,R,Comedy,1,,,10.557692307692308,
1464,17883,tt2170593,movie,St. Vincent,St. Vincent,0,2014,\N,102,"Comedy,Drama",st vincent,2014-10-10,St. Vincent,13000000.0,44137712.0,54837234.0,Weinstein Co.,PG-13,Comedy,1,7.2,107324.0,51.84615384615385,
1465,12444,tt1464580,movie,Stake Land,Stake Land,0,2010,\N,98,"Drama,Horror,Sci-Fi",stake land,2011-04-22,Stake Land,4000000.0,33245.0,679482.0,IFC Films,R,Horror,1,6.4,43760.0,6.846153846153846,
1466,5132,tt0796366,movie,Star Trek,Star Trek,0,2009,\N,127,"Action,Adventure,Sci-Fi",star trek,2009-05-08,Star Trek,140000000.0,257730019.0,385680446.0,Paramount Pictures,PG-13,Adventure,1,7.9,615514.0,15.788461538461538,
1467,1443,tt0253754,movie,Star Trek: Nemesis,Star Trek: Nemesis,0,2002,\N,116,"Action,Adventure,Sci-Fi",star trek nemesis,2002-12-13,Star Trek: Nemesis,60000000.0,43254409.0,67312826.0,Paramount Pictures,PG-13,Adventure,1,6.4,82836.0,,The request failed: Google returned a response with code 500
1468,3004,tt0458290,tvSeries,Star Wars: The Clone Wars,Star Wars: The Clone Wars,0,2008,2020,23,"Action,Adventure,Animation",star wars the clone wars,2008-08-15,Star Wars: The Clone Wars,8500000.0,35161554.0,68695443.0,Warner Bros.,PG,Adventure,1,8.4,115228.0,9.711538461538462,
1469,3203,tt0486655,movie,Stardust,Stardust,0,2007,\N,127,"Adventure,Family,Fantasy",stardust,2007-08-10,Stardust,70000000.0,38634938.0,137022245.0,Paramount Pictures,PG-13,Adventure,1,7.6,280907.0,26.807692307692307,
1470,2037,tt0335438,movie,Starsky & Hutch,Starsky & Hutch,0,2004,\N,101,"Comedy,Crime",starsky  hutch,2004-03-05,Starsky & Hutch,60000000.0,88200225.0,170200225.0,Warner Bros.,PG-13,Comedy,1,6.1,152751.0,42.44444444444444,
1471,2885,tt0441796,movie,Stay Alive,Stay Alive,0,2006,\N,85,"Fantasy,Horror,Mystery",stay alive,2006-03-24,Stay Alive,20000000.0,23086480.0,23187506.0,Walt Disney,PG-13,Horror,1,5.0,33604.0,6.0576923076923075,
1472,1515,tt0265808,movie,Stealing Harvard,Stealing Harvard,0,2002,\N,85,"Comedy,Crime",stealing harvard,2002-09-13,Stealing Harvard,25000000.0,13973532.0,13973532.0,Sony Pictures,PG-13,Comedy,1,5.1,13599.0,,The request failed: Google returned a response with code 500
1473,2409,tt0382992,movie,Stealth,Stealth,0,2005,\N,121,"Action,Adventure,Sci-Fi",stealth,2005-07-29,Stealth,138000000.0,32116746.0,76416746.0,Sony Pictures,PG-13,Action,1,5.1,55711.0,44.38461538461539,
1474,2106,tt0348121,movie,Steamboy,Suchîmubôi,0,2004,\N,126,"Action,Adventure,Animation",steamboy,2005-03-18,Steamboy,20000000.0,468867.0,10468867.0,Sony Pictures,PG-13,Action,1,6.8,18455.0,16.923076923076923,
1475,5354,tt0838283,movie,Step Brothers,Step Brothers,0,2008,\N,98,Comedy,step brothers,2008-07-25,Step Brothers,65000000.0,100468793.0,128468793.0,Sony Pictures,R,Comedy,1,6.9,312067.0,,The request failed: Google returned a response with code 429
1476,3037,tt0462590,movie,Step Up,Step Up,0,2006,\N,104,"Crime,Drama,Music",step up,2006-08-11,Step Up,12000000.0,65328121.0,110989157.0,Walt Disney,PG-13,Drama,1,6.5,124803.0,9.73076923076923,
1477,8700,tt1193631,movie,Step Up 3D,Step Up 3D,0,2010,\N,107,"Drama,Music,Romance",step up d,2010-08-06,Step Up 3D,30000000.0,42400223.0,165889117.0,Walt Disney,PG-13,Drama,1,6.2,59725.0,5.826923076923077,
1478,15369,tt1800741,movie,Step Up Revolution,Step Up Revolution,0,2012,\N,99,"Drama,Music,Romance",step up revolution,2012-07-27,Step Up Revolution,33000000.0,35074677.0,165552290.0,Lionsgate,PG-13,Drama,1,6.4,57664.0,5.384615384615385,
1479,5291,tt0826751,movie,Steppin: The Movie,Steppin: The Movie,0,2009,\N,138,"Comedy,Music",steppin the movie,2008-12-31,Steppin: The Movie,1000000.0,0.0,0.0,Weinstein Co.,PG-13,Comedy,1,3.2,388.0,10.057692307692308,
1480,17051,tt2080374,movie,Steve Jobs,Steve Jobs,0,2015,\N,122,"Biography,Drama",steve jobs,2015-10-09,Steve Jobs,30000000.0,17766658.0,35579007.0,Universal,R,Drama,1,7.2,176087.0,33.55769230769231,
1481,2791,tt0430634,movie,Stick It,Stick It,0,2006,\N,103,"Comedy,Drama,Sport",stick it,2006-04-28,Stick It,20000000.0,26910736.0,30399714.0,Walt Disney,PG-13,Comedy,1,6.4,30102.0,9.134615384615385,
1482,23144,tt3316960,movie,Still Alice,Still Alice,0,2014,\N,101,Drama,still alice,2015-01-16,Still Alice,5000000.0,18656400.0,41699612.0,Sony Pictures Classics,PG-13,Drama,1,7.5,141496.0,6.4423076923076925,
1483,14650,tt1682180,movie,Stoker,Stoker,0,2013,\N,99,"Drama,Thriller",stoker,2013-03-01,Stoker,12000000.0,1703125.0,12034913.0,Fox Searchlight,R,Drama,1,6.7,113198.0,6.173076923076923,
1484,14466,tt1656186,movie,Stolen,Stolen,0,2012,\N,96,"Action,Crime,Thriller",stolen,2012-09-14,Stolen,35000000.0,289773.0,17967746.0,Alchemy,R,Action,1,5.5,46082.0,73.4423076923077,
1485,1667,tt0286162,movie,Stolen Summer,Stolen Summer,0,2002,\N,91,Drama,stolen summer,2002-03-22,Stolen Summer,1500000.0,119841.0,119841.0,Miramax,PG,Drama,1,6.5,2876.0,,The request failed: Google returned a response with code 500
1486,5027,tt0775539,movie,Stomp the Yard,Stomp the Yard,0,2007,\N,115,"Drama,Music,Romance",stomp the yard,2007-01-12,Stomp the Yard,14000000.0,61356221.0,75525718.0,Sony Pictures,PG-13,Drama,1,5.4,26243.0,4.480769230769231,
1487,11919,tt1423995,movie,Stone,Stone,0,2010,\N,105,"Action,Drama,Mystery",stone,2010-10-08,Stone,22000000.0,1810078.0,4065020.0,Overture Films,R,Drama,1,5.4,42512.0,80.4423076923077,
1488,3222,tt0489281,movie,Stop-Loss,Stop-Loss,0,2008,\N,112,"Drama,War",stoploss,2008-03-28,Stop-Loss,25000000.0,10915744.0,11229035.0,Paramount Pictures,R,Drama,1,6.4,20752.0,7.019230769230769,
1489,25947,tt4624424,movie,Storks,Storks,0,2016,\N,87,"Adventure,Animation,Comedy",storks,2016-09-23,Storks,70000000.0,72679278.0,174030321.0,Warner Bros.,PG,Adventure,1,6.8,66134.0,5.673076923076923,
1490,11562,tt1398426,movie,Straight Outta Compton,Straight Outta Compton,0,2015,\N,147,"Biography,Drama,History",straight outta compton,2015-08-14,Straight Outta Compton,28000000.0,161197785.0,202182981.0,Universal,R,Drama,1,7.8,213794.0,4.019230769230769,
1491,3223,tt0489282,movie,Strange Wilderness,Strange Wilderness,0,2008,\N,87,"Adventure,Comedy",strange wilderness,2008-02-01,Strange Wilderness,20000000.0,6575282.0,6947084.0,Paramount Vantage,R,Comedy,1,5.2,22546.0,4.826923076923077,
1492,2703,tt0420223,movie,Stranger Than Fiction,Stranger Than Fiction,0,2006,\N,113,"Comedy,Drama,Fantasy",stranger than fiction,2006-11-10,Stranger Than Fiction,30000000.0,40435190.0,53572822.0,Sony Pictures,PG-13,Comedy,1,7.5,234623.0,6.826923076923077,
1493,18944,tt2325977,movie,Strangerland,Strangerland,0,2015,\N,112,"Drama,Mystery,Thriller",strangerland,2015-07-10,Strangerland,10000000.0,17472.0,161097.0,Alchemy,R,Drama,1,5.2,9907.0,3.2115384615384617,
1494,2288,tt0369994,movie,Strangers with Candy,Strangers with Candy,0,2005,\N,97,Comedy,strangers with candy,2006-06-28,Strangers with Candy,2000000.0,2072645.0,2077844.0,ThinkFilm,R,Comedy,1,5.9,8384.0,13.115384615384615,
1495,1373,tt0243585,movie,Stuart Little 2,Stuart Little 2,0,2002,\N,77,"Adventure,Comedy,Family",stuart little ,2002-07-19,Stuart Little 2,120000000.0,64956806.0,166000000.0,Sony Pictures,PG,Adventure,1,5.5,57472.0,,The request failed: Google returned a response with code 500
1496,11371,tt13841890,tvEpisode,Stuck On You,Stuck On You,0,2021,\N,\N,Family,stuck on you,2003-12-12,Stuck On You,55000000.0,33832741.0,63537164.0,20th Century Fox,PG-13,Comedy,1,,,,The request failed: Google returned a response with code 500
1497,12119,tt1440292,movie,Submarine,Submarine,0,2010,\N,97,"Comedy,Drama,Romance",submarine,2011-06-03,Submarine,1900000.0,467602.0,4581937.0,Weinstein Co.,R,Comedy,1,7.3,95152.0,61.07692307692308,
1498,5922,tt0978764,movie,Sucker Punch,Sucker Punch,0,2011,\N,110,"Action,Adventure,Fantasy",sucker punch,2011-03-25,Sucker Punch,75000000.0,36392502.0,89758389.0,Warner Bros.,PG-13,Action,1,6.0,249161.0,6.365384615384615,
1499,22626,tt3077214,movie,Suffragette,Suffragette,0,2015,\N,106,"Drama,History",suffragette,2015-10-23,Suffragette,14000000.0,4702420.0,34044909.0,Focus Features,PG-13,Drama,1,6.9,43997.0,13.153846153846153,
1500,23040,tt3263904,movie,Sully,Sully,0,2016,\N,96,"Biography,Drama",sully,2016-09-09,Sully,60000000.0,125070033.0,238552082.0,Warner Bros.,PG-13,Drama,1,7.4,291345.0,8.01923076923077,
1501,1327,tt0234829,movie,Summer Catch,Summer Catch,0,2001,\N,104,"Comedy,Drama,Romance",summer catch,2001-08-24,Summer Catch,17000000.0,19693891.0,19693891.0,Warner Bros.,PG-13,Comedy,1,5.1,16508.0,,The request failed: Google returned a response with code 500
1502,5468,tt0862846,movie,Sunshine Cleaning,Sunshine Cleaning,0,2008,\N,91,"Comedy,Drama",sunshine cleaning,2009-03-13,Sunshine Cleaning,5000000.0,12062558.0,17329337.0,Overture Films,R,Comedy,1,6.8,73469.0,7.3076923076923075,
