,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,search_index,error_message
1167,8854,tt1204977,movie,Ouija,Ouija,0,2014,\N,89,"Horror,Mystery,Thriller",ouija,2014-10-24,Ouija,5000000.0,50856010.0,103300632.0,Universal,PG-13,Horror,1,4.5,56093.0,12.25,
1168,25404,tt4361050,movie,Ouija: Origin of Evil,Ouija: Origin of Evil,0,2016,\N,99,"Drama,Horror,Mystery",ouija origin of evil,2016-10-21,Ouija: Origin of Evil,9000000.0,35144505.0,81831866.0,Universal,PG-13,Horror,1,6.2,71432.0,4.75,
1169,33508,tt8610422,tvEpisode,Our Brand is Crisis,Our Brand is Crisis,0,2015,\N,\N,News,our brand is crisis,2015-10-30,Our Brand is Crisis,28000000.0,7002261.0,8592432.0,Warner Bros.,R,Drama,1,,,4.403846153846154,
1170,10265,tt1305583,movie,Our Family Wedding,Our Family Wedding,0,2010,\N,103,"Comedy,Romance",our family wedding,2010-03-12,Our Family Wedding,14000000.0,20255281.0,21410546.0,Fox Searchlight,PG-13,Comedy,1,5.0,7401.0,5.173076923076923,
1171,14298,tt1637706,movie,Our Idiot Brother,Our Idiot Brother,0,2011,\N,90,"Comedy,Drama",our idiot brother,2011-08-26,Our Idiot Brother,5000000.0,24814830.0,25861249.0,Weinstein Co.,R,Comedy,1,6.4,89965.0,3.6346153846153846,
1172,1444,tt0253798,movie,Out Cold,Out Cold,0,2001,\N,89,"Comedy,Sport",out cold,2001-11-21,Out Cold,11000000.0,13906394.0,14786394.0,Walt Disney,PG-13,Comedy,1,6.2,18214.0,,The request failed: Google returned a response with code 500
1173,8873,tt1206543,movie,Out of the Furnace,Out of the Furnace,0,2013,\N,116,"Action,Crime,Drama",out of the furnace,2013-12-04,Out of the Furnace,22000000.0,11330849.0,15434375.0,Relativity,R,Drama,1,6.7,122702.0,5.769230769230769,
1174,22247,tt3006802,tvSeries,Outlander,Outlander,0,2014,\N,60,"Drama,Fantasy,Romance",outlander,2009-01-23,Outlander,50000000.0,166003.0,1250617.0,Third Rail,R,Adventure,1,8.4,174628.0,54.25,
1175,5067,tt0785007,movie,Over Her Dead Body,Over Her Dead Body,0,2008,\N,95,"Comedy,Fantasy,Romance",over her dead body,2008-02-01,Over Her Dead Body,10000000.0,7570127.0,21596074.0,New Line,PG-13,Comedy,1,5.2,25248.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Max retries exceeded with url: /trends/api/widgetdata/multiline?req=%7B%22time%22%3A+%222007-02-01+2008-02-01%22%2C+%22resolution%22%3A+%22WEEK%22%2C+%22locale%22%3A+%22en-US%22%2C+%22comparisonItem%22%3A+%5B%7B%22geo%22%3A+%7B%7D%2C+%22complexKeywordsRestriction%22%3A+%7B%22keyword%22%3A+%5B%7B%22type%22%3A+%22BROAD%22%2C+%22value%22%3A+%22Over+Her+Dead+Body%22%7D%5D%7D%7D%5D%2C+%22requestOptions%22%3A+%7B%22property%22%3A+%22%22%2C+%22backend%22%3A+%22IZG%22%2C+%22category%22%3A+0%7D%2C+%22userConfig%22%3A+%7B%22userType%22%3A+%22USER_TYPE_SCRAPER%22%7D%7D&token=APP6_UEAAAAAZVnMuhP01NLIt50aH21tosyjLutgbOEp&tz=360 (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))"
1176,1974,tt0327084,movie,Over the Hedge,Over the Hedge,0,2006,\N,83,"Adventure,Animation,Comedy",over the hedge,2006-05-19,Over the Hedge,80000000.0,155019340.0,343397247.0,Paramount Pictures,PG,Adventure,1,6.7,186201.0,7.519230769230769,
1177,1662,tt0285861,movie,Owning Mahowny,Owning Mahowny,0,2003,\N,104,"Crime,Drama,Thriller",owning mahowny,2003-05-02,Owning Mahowny,10000000.0,1011054.0,1011054.0,Sony Pictures Classics,R,Drama,1,7.0,13984.0,,The request failed: Google returned a response with code 500
1178,19860,tt2557478,movie,Pacific Rim: Uprising,Pacific Rim: Uprising,0,2018,\N,111,"Action,Adventure,Sci-Fi",pacific rim uprising,2018-03-23,Pacific Rim: Uprising,155000000.0,59185715.0,290241338.0,Universal,PG-13,Action,1,5.6,124371.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Max retries exceeded with url: /trends/api/explore?hl=en-US&tz=360&req=%7B%22comparisonItem%22%3A+%5B%7B%22keyword%22%3A+%22Pacific+Rim%3A+Uprising%22%2C+%22time%22%3A+%222017-03-23+2018-03-23%22%2C+%22geo%22%3A+%22%22%7D%5D%2C+%22category%22%3A+0%2C+%22property%22%3A+%22%22%7D (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))"
1179,7542,tt1109624,movie,Paddington,Paddington,0,2014,\N,95,"Adventure,Comedy,Family",paddington,2015-01-16,Paddington,55000000.0,76223578.0,258789097.0,Weinstein Co.,PG,Adventure,1,7.3,127718.0,29.78846153846154,
1180,16482,tt1980209,movie,Pain & Gain,Pain & Gain,0,2013,\N,129,"Action,Biography,Comedy",pain  gain,2013-04-26,Pain & Gain,26000000.0,49875291.0,81275291.0,Paramount Pictures,R,Action,1,6.4,226349.0,9.461538461538462,
1181,19668,tt2479800,movie,Palo Alto,Palo Alto,0,2013,\N,100,Drama,palo alto,2014-05-09,Palo Alto,1000000.0,767732.0,1156309.0,TriBeca Films,R,Drama,1,6.2,30726.0,71.92307692307692,
1182,23187,tt3332064,movie,Pan,Pan,0,2015,\N,111,"Action,Adventure,Comedy",pan,2015-10-09,Pan,150000000.0,35088320.0,151543635.0,Warner Bros.,PG,Adventure,1,5.7,66553.0,57.09615384615385,
1183,8626,tt1188729,movie,Pandorum,Pandorum,0,2009,\N,108,"Action,Horror,Mystery",pandorum,2009-09-25,Pandorum,40000000.0,10330853.0,17033431.0,Overture Films,R,Horror,1,6.7,157263.0,6.1923076923076925,
1184,23788,tt3622592,movie,Paper Towns,Paper Towns,0,2015,\N,109,"Adventure,Comedy,Drama",paper towns,2015-07-24,Paper Towns,12000000.0,32000304.0,85512300.0,20th Century Fox,PG-13,Drama,1,6.2,106802.0,9.826923076923077,
1185,14159,tt1623288,movie,ParaNorman,ParaNorman,0,2012,\N,92,"Adventure,Animation,Comedy",paranorman,2012-08-17,ParaNorman,60000000.0,56003051.0,108119662.0,Focus Features,PG,Adventure,1,7.0,108549.0,4.730769230769231,
1186,8519,tt1179904,movie,Paranormal Activity,Paranormal Activity,0,2007,\N,86,"Horror,Mystery",paranormal activity,2009-09-25,Paranormal Activity,450000.0,107918810.0,194183034.0,Paramount Pictures,R,Horror,1,6.3,252296.0,3.8653846153846154,
1187,15255,tt1778304,movie,Paranormal Activity 3,Paranormal Activity 3,0,2011,\N,83,"Horror,Mystery,Thriller",paranormal activity ,2011-10-21,Paranormal Activity 3,5000000.0,104028807.0,202053386.0,Paramount Pictures,R,Horror,1,5.8,98699.0,5.519230769230769,
1188,6694,tt1047540,movie,Parental Guidance,Parental Guidance,0,2012,\N,105,"Comedy,Family",parental guidance,2012-12-25,Parental Guidance,25000000.0,77267296.0,120832383.0,20th Century Fox,PG,Adventure,1,6.0,26598.0,3.9615384615384617,
1189,2571,tt0401711,movie,"Paris, je t'aime","Paris, je t'aime",0,2006,\N,120,"Comedy,Drama,Romance",paris je taime,2007-05-04,"Paris, je t'aime",13000000.0,4857374.0,5175088.0,First Look,R,Drama,1,7.2,74045.0,11.788461538461538,
1190,19035,tt2345112,movie,Parkland,Parkland,0,2013,\N,93,"Drama,History,Mystery",parkland,2013-10-04,Parkland,10000000.0,641439.0,1616353.0,Exclusive Releasing,PG-13,Drama,1,6.4,17132.0,57.11538461538461,
1191,1218,tt0213985,movie,Partition,Partition,0,2007,\N,116,"Drama,Romance",partition,2007-02-02,Partition,10000000.0,0.0,0.0,,,Drama,1,6.9,2647.0,80.92307692307692,
1192,1931,tt0320244,movie,Party Monster,Party Monster,0,2003,\N,98,"Biography,Crime,Drama",party monster,2003-08-29,Party Monster,5000000.0,742898.0,894030.0,ContentFilm,R,Comedy,1,6.2,16943.0,,The request failed: Google returned a response with code 500
1193,27171,tt5247022,movie,Paterson,Paterson,0,2016,\N,118,"Comedy,Drama,Romance",paterson,2016-12-28,Paterson,5000000.0,2141423.0,10761547.0,Bleecker Street,R,Comedy,1,7.3,87015.0,61.76923076923077,
1194,29279,tt6288250,movie,Patti Cake$,Patti Cake$,0,2017,\N,109,"Drama,Music",patti cake,2017-08-18,Patti Cake$,1000000.0,800148.0,1471090.0,Fox Searchlight,R,Comedy,1,6.8,10466.0,10.461538461538462,
1195,7286,tt1092026,movie,Paul,Paul,0,2011,\N,104,"Adventure,Comedy,Sci-Fi",paul,2011-03-18,Paul,40000000.0,37412945.0,101162106.0,Universal,R,Comedy,1,6.9,262903.0,22.73076923076923,
1196,7650,tt1114740,movie,Paul Blart: Mall Cop,Paul Blart: Mall Cop,0,2009,\N,91,"Action,Comedy,Crime",paul blart mall cop,2009-01-16,Paul Blart: Mall Cop,26000000.0,146336178.0,185904750.0,Sony Pictures,PG,Adventure,1,5.3,115471.0,6.038461538461538,
1197,23416,tt3450650,movie,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,0,2015,\N,94,"Action,Comedy,Crime",paul blart mall cop ,2015-04-17,Paul Blart: Mall Cop 2,38000000.0,71091594.0,107650646.0,Sony Pictures,PG,Adventure,1,4.4,40151.0,5.596153846153846,
1198,31776,tt7388562,movie,"Paul, Apostle of Christ","Paul, Apostle of Christ",0,2018,\N,108,"Adventure,Biography,Drama",paul apostle of christ,2018-03-23,"Paul, Apostle of Christ",5000000.0,17547999.0,23389835.0,Sony Pictures,PG-13,Drama,1,6.6,9526.0,2.2115384615384617,
1199,2860,tt0438315,movie,Peaceful Warrior,Peaceful Warrior,0,2006,\N,120,"Drama,Romance,Sport",peaceful warrior,2006-06-02,Peaceful Warrior,10000000.0,2893666.0,3260179.0,Universal,PG-13,Drama,1,7.2,29470.0,11.846153846153847,
