,Unnamed: 0.1,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,search_index,error_message
116,2116.0,2237,tt0365957,movie,You Got Served,You Got Served,0,2004,\N,95,"Drama,Music",you got served,2004-01-30,You Got Served,8000000.0,40066497.0,50811858.0,Sony Pictures,PG-13,Drama,1,3.8,28454.0,45.5,
117,2117.0,8544,tt1182350,movie,You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,0,2010,\N,98,"Comedy,Drama,Romance",you will meet a tall dark stranger,2010-09-22,You Will Meet a Tall Dark Stranger,15000000.0,3247816.0,34247816.0,Sony Pictures Classics,R,Drama,1,6.3,47221.0,13.98076923076923,
118,2118.0,15737,tt1853739,movie,You're Next,You're Next,0,2011,\N,95,"Drama,Horror,Thriller",youre next,2013-08-23,You're Next,1000000.0,18494006.0,26887177.0,Lionsgate,R,Horror,1,6.6,107492.0,5.288461538461538,
119,2119.0,3040,tt0463034,movie,"You, Me and Dupree","You, Me and Dupree",0,2006,\N,110,"Comedy,Romance",you me and dupree,2006-07-14,"You, Me and Dupree",54000000.0,75802010.0,130402010.0,Universal,PG-13,Comedy,1,5.6,83485.0,5.153846153846154,
120,2120.0,14177,tt1625346,movie,Young Adult,Young Adult,0,2011,\N,94,"Comedy,Drama",young adult,2011-12-09,Young Adult,12000000.0,16311571.0,22750356.0,Paramount Pictures,R,Comedy,1,6.3,86553.0,39.57692307692308,
121,2121.0,9378,tt1240982,movie,Your Highness,Your Highness,0,2011,\N,102,"Action,Adventure,Comedy",your highness,2011-04-08,Your Highness,50000000.0,21596445.0,26121638.0,Universal,R,Comedy,1,5.5,103664.0,7.673076923076923,
122,2122.0,333,tt0063829,movie,"Yours, Mine and Ours","Yours, Mine and Ours",0,1968,\N,111,"Comedy,Family",yours mine and ours,2005-11-23,"Yours, Mine and Ours",45000000.0,53359917.0,72359917.0,Paramount Pictures,PG,Comedy,1,7.1,9605.0,7.538461538461538,
123,2123.0,23129,tt3312830,movie,Youth,Youth,0,2015,\N,124,"Comedy,Drama,Music",youth,2015-12-04,Youth,13000000.0,2703296.0,24002112.0,Fox Searchlight,R,Drama,1,7.3,81940.0,82.01923076923077,
124,2124.0,2588,tt0403702,movie,Youth in Revolt,Youth in Revolt,0,2009,\N,90,"Comedy,Drama,Romance",youth in revolt,2010-01-08,Youth in Revolt,18000000.0,15285588.0,19685588.0,Weinstein/Dimension,R,Comedy,1,6.4,75656.0,5.461538461538462,
125,2125.0,6094,tt1007028,movie,Zack and Miri Make a Porno,Zack and Miri Make a Porno,0,2008,\N,101,"Comedy,Romance",zack and miri make a porno,2008-10-31,Zack and Miri Make a Porno,24000000.0,31457946.0,36856306.0,Weinstein Co.,R,Comedy,1,6.5,181101.0,9.865384615384617,
126,2126.0,10270,tt13057454,videoGame,Zathura,Zathura,0,2005,\N,\N,"Action,Adventure,Family",zathura,2005-11-11,Zathura,65000000.0,28045540.0,58545540.0,Sony Pictures,PG,Adventure,1,6.5,105.0,6.403846153846154,
127,2127.0,15318,tt1790885,movie,Zero Dark Thirty,Zero Dark Thirty,0,2012,\N,157,"Drama,History,Thriller",zero dark thirty,2012-12-19,Zero Dark Thirty,52500000.0,95720716.0,134612435.0,Sony Pictures,R,Drama,1,7.4,313949.0,6.25,
128,2128.0,8224,tt1156398,movie,Zombieland,Zombieland,0,2009,\N,88,"Action,Comedy,Horror",zombieland,2009-10-02,Zombieland,23600000.0,75590286.0,102236596.0,Sony Pictures,R,Comedy,1,7.6,607913.0,4.807692307692308,
129,2129.0,1140,tt0196229,movie,Zoolander,Zoolander,0,2001,\N,90,Comedy,zoolander,2001-09-28,Zoolander,28000000.0,45172250.0,60780981.0,Paramount Pictures,PG-13,Comedy,1,6.5,286211.0,,The request failed: Google returned a response with code 500
130,2130.0,14053,tt1608290,movie,Zoolander 2,Zoolander 2,0,2016,\N,101,"Action,Adventure,Comedy",zoolander ,2016-02-12,Zoolander 2,50000000.0,28848693.0,55348693.0,Paramount Pictures,PG-13,Comedy,1,4.7,74213.0,6.846153846153846,
131,2131.0,2412,tt0383060,movie,Zoom,Zoom,0,2006,\N,93,"Action,Adventure,Comedy",zoom,2006-08-11,Zoom,35000000.0,11989328.0,12506188.0,Sony Pictures,PG,Adventure,1,4.4,22372.0,77.21153846153847,
132,2132.0,21941,tt2948356,movie,Zootopia,Zootopia,0,2016,\N,108,"Adventure,Animation,Comedy",zootopia,2016-03-04,Zootopia,150000000.0,341268248.0,1019706594.0,Walt Disney,PG,Adventure,1,8.0,530987.0,5.826923076923077,
133,2133.0,1745,tt0295701,movie,xXx,xXx,0,2002,\N,124,"Action,Adventure,Thriller",xxx,2002-08-09,xXx,70000000.0,141930000.0,267200000.0,Sony Pictures,PG-13,Action,1,5.8,184765.0,,The request failed: Google returned a response with code 500
134,2134.0,10126,tt1293847,movie,xXx: Return of Xander Cage,xXx: Return of Xander Cage,0,2017,\N,107,"Action,Adventure,Thriller",xxx return of xander cage,2017-01-20,xXx: Return of Xander Cage,85000000.0,44898413.0,345044476.0,Paramount Pictures,PG-13,Action,1,5.2,96014.0,3.5384615384615383,
0,1000.0,18804,tt2304771,movie,Mandela: Long Walk to Freedom,Mandela: Long Walk to Freedom,0,2013,\N,141,"Biography,Drama,History",mandela long walk to freedom,2013-11-29,Mandela: Long Walk to Freedom,35000000.0,8323085.0,29890402.0,Weinstein Co.,PG-13,Drama,1,7.1,28795.0,13.25,
1,1001.0,21691,tt2893490,movie,Manglehorn,Manglehorn,0,2014,\N,97,Drama,manglehorn,2015-06-19,Manglehorn,4000000.0,132270.0,797439.0,IFC Films,PG-13,Drama,1,5.5,7915.0,5.653846153846154,
2,1002.0,6994,tt1071812,movie,Mao's Last Dancer,Mao's Last Dancer,0,2009,\N,117,"Biography,Drama,Music",maos last dancer,2010-08-20,Mao's Last Dancer,18000000.0,4806750.0,25941437.0,Samuel Goldwyn Films,PG,Drama,1,7.3,8225.0,19.75,
3,1003.0,2768,tt0427498,short,Mar adentro,Mar adentro,0,2004,\N,19,"Drama,Romance,Short",mar adentro,2004-12-17,Mar adentro,13300000.0,2086345.0,39686345.0,Fine Line,PG-13,Drama,1,7.5,45.0,11.78,
4,1004.0,1520,tt0266747,movie,Marci X,Marci X,0,2003,\N,84,"Comedy,Music",marci x,2003-08-22,Marci X,20000000.0,1646664.0,1646664.0,Paramount Pictures,R,Comedy,1,3.0,5441.0,,The request failed: Google returned a response with code 500
5,1005.0,3068,tt0466893,movie,Margaret,Margaret,0,2011,\N,150,Drama,margaret,2011-09-30,Margaret,14000000.0,47185.0,623292.0,Fox Searchlight,R,Drama,1,6.5,18055.0,33.09615384615385,
6,1006.0,14107,tt1615147,movie,Margin Call,Margin Call,0,2011,\N,107,"Drama,Thriller",margin call,2011-10-21,Margin Call,3400000.0,5353586.0,20433227.0,Roadside Attractions,R,Drama,1,7.1,140752.0,9.884615384615383,
7,1007.0,2485,tt0390221,movie,Maria Full of Grace,Maria Full of Grace,0,2004,\N,101,"Crime,Drama",maria full of grace,2004-07-16,Maria Full of Grace,3200000.0,6529624.0,14441158.0,New Line,R,Drama,1,7.4,35887.0,8.892857142857142,
8,1008.0,2730,tt0422720,movie,Marie Antoinette,Marie Antoinette,0,2006,\N,123,"Biography,Drama,History",marie antoinette,2006-10-20,Marie Antoinette,40000000.0,15962471.0,60862471.0,Sony Pictures,PG-13,Drama,1,6.5,118351.0,13.692307692307692,
9,1009.0,5270,tt0822832,movie,Marley & Me,Marley & Me,0,2008,\N,111,"Drama,Family",marley  me,2008-12-25,Marley & Me,60000000.0,143153751.0,247812011.0,20th Century Fox,PG,Comedy,1,7.0,165168.0,5.557692307692308,
10,1010.0,11479,tt1392197,movie,Marmaduke,Marmaduke,0,2010,\N,99,"Comedy,Family",marmaduke,2010-06-04,Marmaduke,50000000.0,33644788.0,89895930.0,20th Century Fox,PG,Adventure,1,4.3,17190.0,9.653846153846152,
11,1011.0,5183,tt0804505,movie,Married Life,Married Life,0,2007,\N,91,"Biography,Crime,Drama",married life,2008-03-07,Married Life,12000000.0,1506998.0,2975188.0,Sony Pictures Classics,PG-13,Drama,1,6.2,9673.0,56.53846153846154,
12,1012.0,10266,tt1305591,movie,Mars Needs Moms,Mars Needs Moms,0,2011,\N,88,"Action,Adventure,Animation",mars needs moms,2011-03-11,Mars Needs Moms,150000000.0,21392758.0,39549758.0,Walt Disney,PG,Adventure,1,5.4,23607.0,2.8653846153846154,
13,1013.0,27310,tt5301662,movie,Marshall,Marshall,0,2017,\N,118,"Biography,Crime,Drama",marshall,2017-10-13,Marshall,12000000.0,10051659.0,10116816.0,Open Road,PG-13,Drama,1,7.3,26077.0,60.86538461538461,
14,1014.0,2669,tt0415965,movie,Martian Child,Martian Child,0,2007,\N,106,"Comedy,Drama,Family",martian child,2007-11-02,Martian Child,27000000.0,7500310.0,9352089.0,New Line,PG,Drama,1,6.7,20823.0,5.230769230769231,
15,1015.0,1930,tt0319829,movie,Masked and Anonymous,Masked and Anonymous,0,2003,\N,112,"Comedy,Drama,Music",masked and anonymous,2003-07-24,Masked and Anonymous,7500000.0,533344.0,555335.0,Sony Pictures,PG-13,Drama,1,5.3,4949.0,,The request failed: Google returned a response with code 500
16,1016.0,3757,tt0568316,tvEpisode,Maurice Richard,Maurice Richard,0,2000,\N,\N,"Biography,Documentary,History",maurice richard,2007-11-30,Maurice Richard,8000000.0,0.0,0.0,Palm Pictures,PG,Drama,1,,,40.0,
17,1017.0,23266,tt3369806,movie,Max,Max,0,2015,\N,111,"Adventure,Drama,Family",max,2015-06-26,Max,20000000.0,42656255.0,43658157.0,Warner Bros.,PG,Adventure,1,6.6,27849.0,57.90384615384615,
18,1018.0,1566,tt0273799,movie,Max Keeble's Big Move,Max Keeble's Big Move,0,2001,\N,86,"Comedy,Crime,Family",max keebles big move,2001-10-05,Max Keeble's Big Move,12000000.0,17292381.0,17292381.0,Walt Disney,PG,Adventure,1,5.4,8553.0,,The request failed: Google returned a response with code 500
19,1019.0,3070,tt0467197,movie,Max Payne,Max Payne,0,2008,\N,100,"Action,Crime,Drama",max payne,2008-10-17,Max Payne,35000000.0,40689393.0,85763888.0,20th Century Fox,PG-13,Action,1,5.3,129109.0,30.96153846153846,
20,1020.0,17166,tt2097298,movie,"McFarland, USA","McFarland, USA",0,2015,\N,129,"Biography,Drama,Sport",mcfarland usa,2015-02-20,"McFarland, USA",17000000.0,44480275.0,45707924.0,Walt Disney,PG,Drama,1,7.4,41278.0,2.269230769230769,
21,1021.0,20300,tt2674426,movie,Me Before You,Me Before You,0,2016,\N,110,"Drama,Romance",me before you,2016-06-03,Me Before You,20000000.0,56245075.0,208314186.0,Warner Bros.,PG-13,Drama,1,7.4,277034.0,9.423076923076923,
22,1022.0,19949,tt2582496,movie,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,0,2015,\N,105,"Comedy,Drama,Romance",me and earl and the dying girl,2015-06-12,Me and Earl and the Dying Girl,8000000.0,6758416.0,9266180.0,Fox Searchlight,PG-13,Drama,1,7.7,136548.0,8.384615384615385,
23,1023.0,8475,tt1175506,movie,Me and Orson Welles,Me and Orson Welles,0,2008,\N,114,"Comedy,Drama",me and orson welles,2009-11-25,Me and Orson Welles,25000000.0,1190003.0,1190003.0,Freestyle Releasing,PG-13,Drama,1,6.7,11735.0,13.48076923076923,
24,1024.0,2670,tt0415978,movie,Me and You and Everyone We Know,Me and You and Everyone We Know,0,2005,\N,91,"Comedy,Drama",me and you and everyone we know,2005-06-17,Me and You and Everyone We Know,2000000.0,3885134.0,9615464.0,IFC Films,R,Drama,1,7.2,37151.0,13.423076923076923,
25,1025.0,2353,tt0377091,movie,Mean Creek,Mean Creek,0,2004,\N,90,"Crime,Drama",mean creek,2004-08-20,Mean Creek,500000.0,603951.0,1348750.0,Paramount Vantage,R,Drama,1,7.1,33092.0,13.393939393939394,
26,1026.0,2354,tt0377092,movie,Mean Girls,Mean Girls,0,2004,\N,97,Comedy,mean girls,2004-04-30,Mean Girls,18000000.0,86047227.0,130953026.0,Paramount Pictures,PG-13,Comedy,1,7.1,414286.0,13.764705882352942,
28,1028.0,4984,tt0765476,movie,Meet Dave,Meet Dave,0,2008,\N,90,"Adventure,Comedy,Family",meet dave,2008-07-11,Meet Dave,60000000.0,11803254.0,50648806.0,20th Century Fox,PG,Adventure,1,5.1,43033.0,4.4423076923076925,
29,1029.0,25102,tt4191580,movie,Meet the Blacks,Meet the Blacks,0,2016,\N,94,"Comedy,Horror",meet the blacks,2016-04-01,Meet the Blacks,900000.0,9097072.0,9097072.0,Freestyle Releasing,R,Comedy,1,4.8,37516.0,2.5576923076923075,
30,1030.0,6690,tt1047494,movie,Meet the Browns,Meet the Browns,0,2008,\N,100,"Comedy,Drama,Romance",meet the browns,2008-03-21,Meet the Browns,20000000.0,41975388.0,41975388.0,Lionsgate,PG-13,Comedy,1,4.5,7182.0,5.519230769230769,
31,1031.0,1695,tt0290002,movie,Meet the Fockers,Meet the Fockers,0,2004,\N,115,"Comedy,Romance",meet the fockers,2004-12-22,Meet the Fockers,60000000.0,279167575.0,516567575.0,Universal,PG-13,Comedy,1,6.3,282096.0,9.31372549019608,
32,1032.0,7015,tt1073498,movie,Meet the Spartans,Meet the Spartans,0,2008,\N,87,"Comedy,Fantasy",meet the spartans,2008-01-25,Meet the Spartans,30000000.0,38233676.0,84646831.0,20th Century Fox,PG-13,Comedy,1,2.8,110757.0,4.461538461538462,
33,1033.0,6023,tt1001526,movie,Megamind,Megamind,0,2010,\N,95,"Action,Animation,Comedy",megamind,2010-11-05,Megamind,130000000.0,148415853.0,321887208.0,Paramount Pictures,PG,Adventure,1,7.3,285921.0,10.0,
34,1034.0,1190,tt0209144,movie,Memento,Memento,0,2000,\N,113,"Mystery,Thriller",memento,2001-03-16,Memento,5000000.0,25544867.0,39723096.0,Newmarket Films,R,Drama,1,8.4,1295137.0,,The request failed: Google returned a response with code 500
35,1035.0,2536,tt0397535,movie,Memoirs of a Geisha,Memoirs of a Geisha,0,2005,\N,145,"Drama,Romance",memoirs of a geisha,2005-12-09,Memoirs of a Geisha,85000000.0,57010853.0,161510853.0,Sony Pictures,PG-13,Drama,1,7.3,157660.0,11.596153846153848,
36,1036.0,25486,tt4410622,tvEpisode,Men in Black 2,Men in Black 2,0,\N,\N,\N,Talk-Show,men in black ,2002-07-03,Men in Black 2,140000000.0,190418803.0,441767803.0,Sony Pictures,PG-13,Action,1,,,,The request failed: Google returned a response with code 500
37,1037.0,1500,tt0263734,movie,Men with Brooms,Men with Brooms,0,2002,\N,102,"Comedy,Drama,Romance",men with brooms,2002-03-08,Men with Brooms,7500000.0,4239767.0,4239767.0,Artisan,R,Comedy,1,5.9,4672.0,,The request failed: Google returned a response with code 500
39,1039.0,19615,tt2460506,movie,Mi America,Mi America,0,2015,\N,90,"Crime,Drama",mi america,2016-10-16,Mi America,2100000.0,3330.0,3330.0,Industrial House Films,R,Drama,1,6.7,64.0,45.79245283018868,
40,1040.0,2788,tt0430357,movie,Miami Vice,Miami Vice,0,2006,\N,132,"Action,Crime,Drama",miami vice,2006-07-28,Miami Vice,135000000.0,63478838.0,163818556.0,Universal,R,Action,1,6.0,121954.0,12.442307692307692,
41,1041.0,3058,tt0465538,movie,Michael Clayton,Michael Clayton,0,2007,\N,119,"Crime,Drama,Mystery",michael clayton,2007-10-05,Michael Clayton,21500000.0,49033882.0,92987651.0,Warner Bros.,R,Drama,1,7.2,171506.0,6.923076923076923,
42,1042.0,8142,tt1149361,movie,Micmacs,Micmacs à tire-larigot,0,2009,\N,105,"Action,Comedy,Crime",micmacs,2010-05-28,Micmacs,42000000.0,1259693.0,11756922.0,Sony Pictures Classics,R,Comedy,1,7.1,31026.0,32.0,
43,1043.0,9511,tt1251757,movie,Middle Men,Middle Men,0,2009,\N,105,"Comedy,Crime,Drama",middle men,2010-08-06,Middle Men,20000000.0,754301.0,754301.0,Paramount Vantage,R,Comedy,1,6.8,38178.0,11.98076923076923,
44,1044.0,20184,tt2649554,movie,Midnight Special,Midnight Special,0,2016,\N,112,"Drama,Mystery,Sci-Fi",midnight special,2016-03-18,Midnight Special,18000000.0,3712282.0,7680250.0,Warner Bros.,PG-13,Drama,1,6.6,83246.0,13.23076923076923,
45,1045.0,21249,tt2823054,movie,Mike and Dave Need Wedding Dates,Mike and Dave Need Wedding Dates,0,2016,\N,98,"Comedy,Romance",mike and dave need wedding dates,2016-07-08,Mike and Dave Need Wedding Dates,33000000.0,46009673.0,75909673.0,20th Century Fox,R,Comedy,1,6.0,93785.0,4.1923076923076925,
46,1046.0,25817,tt4560436,movie,Mile 22,Mile 22,0,2018,\N,94,"Action,Thriller",mile ,2018-08-17,Mile 22,35000000.0,36108758.0,64708758.0,STX Entertainment,R,Action,1,6.1,85274.0,5.346153846153846,
47,1047.0,6212,tt1013753,movie,Milk,Milk,0,2008,\N,128,"Biography,Drama,History",milk,2008-11-26,Milk,20000000.0,31841299.0,57293371.0,Focus Features,R,Drama,1,7.5,178198.0,66.09615384615384,
48,1048.0,14399,tt1647668,movie,Million Dollar Arm,Million Dollar Arm,0,2014,\N,124,"Biography,Drama,Sport",million dollar arm,2014-05-16,Million Dollar Arm,25000000.0,36447959.0,39217912.0,Walt Disney,PG,Drama,1,7.0,47379.0,5.5,
49,1049.0,2597,tt0405159,movie,Million Dollar Baby,Million Dollar Baby,0,2004,\N,132,"Drama,Sport",million dollar baby,2004-12-15,Million Dollar Baby,30000000.0,100492203.0,231928227.0,Warner Bros.,PG-13,Drama,1,8.1,710574.0,4.54,
50,1050.0,18717,tt2293640,movie,Minions,Minions,0,2015,\N,91,"Adventure,Animation,Comedy",minions,2015-07-10,Minions,74000000.0,336045770.0,1162781621.0,Universal,PG,Adventure,1,6.4,253038.0,14.73076923076923,
51,1051.0,1086,tt0181689,movie,Minority Report,Minority Report,0,2002,\N,145,"Action,Crime,Mystery",minority report,2002-06-21,Minority Report,102000000.0,132024714.0,358824714.0,20th Century Fox,PG-13,Action,1,7.6,574473.0,,The request failed: Google returned a response with code 500
52,1052.0,2118,tt0349825,movie,Miracle,Miracle,0,2004,\N,135,"Biography,Drama,History",miracle,2004-02-06,Miracle,28000000.0,64378093.0,64474705.0,Walt Disney,PG,Drama,1,7.4,57571.0,71.6,
53,1053.0,6680,tt1046997,movie,Miracle at St. Anna,Miracle at St. Anna,0,2008,\N,160,"Action,Drama,War",miracle at st anna,2008-09-26,Miracle at St. Anna,45000000.0,7916887.0,9676497.0,Walt Disney,R,Drama,1,6.1,19038.0,5.557692307692308,
54,1054.0,25214,tt4257926,movie,Miracles from Heaven,Miracles from Heaven,0,2016,\N,109,"Biography,Drama,Family",miracles from heaven,2016-03-16,Miracles from Heaven,13000000.0,61705123.0,73798720.0,Sony Pictures,PG,Drama,1,7.1,27686.0,4.673076923076923,
55,1055.0,14537,tt1667353,movie,Mirror Mirror,Mirror Mirror,0,2012,\N,106,"Adventure,Comedy,Drama",mirror mirror,2012-03-30,Mirror Mirror,85000000.0,64935167.0,173613482.0,Relativity,PG,Adventure,1,5.6,90208.0,73.34615384615384,
56,1056.0,29595,tt6412882,tvEpisode,MirrorMask,MirrorMask,0,2017,\N,10,Documentary,mirrormask,2005-09-30,MirrorMask,4000000.0,864959.0,973613.0,Samuel Goldwyn Films,PG,Drama,1,,,13.096153846153848,
57,1057.0,5096,tt0790686,movie,Mirrors,Mirrors,0,2008,\N,110,"Horror,Mystery",mirrors,2008-08-15,Mirrors,35000000.0,30691439.0,77220596.0,20th Century Fox,R,Horror,1,6.1,112405.0,56.65384615384615,
58,1058.0,8164,tt1151922,movie,Miss March,Miss March,0,2009,\N,90,"Comedy,Romance",miss march,2009-03-13,Miss March,6000000.0,4543320.0,4713059.0,20th Century Fox,R,Comedy,1,5.0,22117.0,5.634615384615385,
59,1059.0,3171,tt0482546,movie,Miss Potter,Miss Potter,0,2006,\N,88,"Biography,Drama,Romance",miss potter,2006-12-29,Miss Potter,30000000.0,3005605.0,35891257.0,MGM,PG,Drama,1,7.0,31315.0,11.615384615384617,
60,1060.0,25771,tt4540710,movie,Miss Sloane,Miss Sloane,0,2016,\N,132,Drama,miss sloane,2016-11-25,Miss Sloane,18000000.0,3500605.0,7727952.0,EuropaCorp,R,Drama,1,7.5,80576.0,7.961538461538462,
61,1061.0,1912,tt0317919,movie,Mission: Impossible III,Mission: Impossible III,0,2006,\N,126,"Action,Adventure,Thriller",mission impossible iii,2006-05-05,Mission: Impossible III,150000000.0,133501348.0,397501348.0,Paramount Pictures,PG-13,Action,1,6.9,383334.0,5.4423076923076925,
62,1062.0,5130,tt0796335,movie,Molière,Molière,0,2007,\N,120,"Biography,Comedy",molire,2007-07-27,Molière,21600000.0,635733.0,791154.0,Sony Pictures Classics,PG-13,Comedy,1,7.1,6513.0,54.94230769230769,
63,1063.0,23762,tt3612616,movie,Mommy,Mommy,0,2014,\N,139,Drama,mommy,2015-01-23,Mommy,4900000.0,3498695.0,17536004.0,Roadside Attractions,R,Drama,1,8.0,60565.0,77.32692307692308,
64,1064.0,1819,tt0304415,movie,Mona Lisa Smile,Mona Lisa Smile,0,2003,\N,117,Drama,mona lisa smile,2003-12-19,Mona Lisa Smile,65000000.0,63803100.0,141205169.0,Sony Pictures,PG-13,Drama,1,6.5,88221.0,,The request failed: Google returned a response with code 500
65,1065.0,8923,tt1210166,movie,Moneyball,Moneyball,0,2011,\N,133,"Biography,Drama,Sport",moneyball,2011-09-23,Moneyball,50000000.0,75605492.0,111300835.0,Sony Pictures,PG-13,Drama,1,7.6,452685.0,6.134615384615385,
66,1066.0,11153,tt1368616,tvEpisode,Mongol,Mongol,0,2008,\N,\N,"History,Talk-Show",mongol,2008-06-06,Mongol,18000000.0,5705761.0,27147349.0,Picturehouse,R,Drama,1,,,34.53846153846154,
67,1067.0,1012,tt0166276,movie,Monkeybone,Monkeybone,0,2001,\N,93,"Comedy,Fantasy",monkeybone,2001-02-23,Monkeybone,75000000.0,5409517.0,5409517.0,20th Century Fox,PG-13,Comedy,1,4.8,18884.0,,The request failed: Google returned a response with code 500
68,1068.0,1511,tt0265343,movie,Monsoon Wedding,Monsoon Wedding,0,2001,\N,114,"Comedy,Drama,Romance",monsoon wedding,2002-02-22,Monsoon Wedding,1200000.0,13876974.0,27025600.0,USA Films,R,Comedy,1,7.3,26433.0,,The request failed: Google returned a response with code 500
69,1069.0,2082,tt0340855,movie,Monster,Monster,0,2003,\N,109,"Biography,Crime,Drama",monster,2003-12-24,Monster,5000000.0,34469210.0,64240813.0,Newmarket Films,R,Drama,1,7.3,158912.0,,The request failed: Google returned a response with code 500
70,1070.0,2441,tt0385880,movie,Monster House,Monster House,0,2006,\N,91,"Animation,Comedy,Family",monster house,2006-07-21,Monster House,75000000.0,73661010.0,141267370.0,Sony Pictures,PG,Adventure,1,6.6,134511.0,7.0,
72,1072.0,1660,tt0285742,movie,Monster's Ball,Monster's Ball,0,2001,\N,111,"Drama,Romance",monsters ball,2001-12-26,Monster's Ball,4000000.0,31273922.0,43766463.0,Lionsgate,R,Drama,1,7.1,92869.0,,The request failed: Google returned a response with code 500
74,1074.0,1151,tt0198781,movie,"Monsters, Inc.","Monsters, Inc.",0,2001,\N,92,"Adventure,Animation,Comedy",monsters,2001-11-02,"Monsters, Inc.",115000000.0,289423425.0,559757719.0,Walt Disney,G,Adventure,1,8.1,956044.0,,The request failed: Google returned a response with code 500
75,1075.0,26604,tt4975722,movie,Moonlight,Moonlight,0,2016,\N,111,Drama,moonlight,2016-10-21,Moonlight,1500000.0,27854931.0,65322266.0,A24,R,Drama,1,7.4,324740.0,35.48076923076923,
76,1076.0,1068,tt0179098,movie,Moonlight Mile,Moonlight Mile,0,2002,\N,117,"Drama,Romance",moonlight mile,2002-09-27,Moonlight Mile,21000000.0,6830957.0,6830957.0,Walt Disney,PG-13,Drama,1,6.6,14539.0,,The request failed: Google returned a response with code 500
77,1077.0,15085,tt1748122,movie,Moonrise Kingdom,Moonrise Kingdom,0,2012,\N,94,"Comedy,Drama,Family",moonrise kingdom,2012-05-25,Moonrise Kingdom,16000000.0,45512466.0,68848446.0,Focus Features,PG-13,Drama,1,7.8,362899.0,6.538461538461538,
78,1078.0,7835,tt1126618,movie,Morning Glory,Morning Glory,0,2010,\N,107,"Comedy,Drama,Romance",morning glory,2010-11-10,Morning Glory,40000000.0,31011732.0,59795070.0,Paramount Pictures,PG-13,Comedy,1,6.5,81600.0,24.173076923076923,
79,1079.0,22523,tt3045616,movie,Mortdecai,Mortdecai,0,2015,\N,107,"Action,Adventure,Comedy",mortdecai,2015-01-23,Mortdecai,60000000.0,7696134.0,30396134.0,Lionsgate,R,Adventure,1,5.5,75886.0,3.615384615384616,
80,1080.0,7756,tt1121977,movie,Mother and Child,Mother and Child,0,2009,\N,125,"Drama,Romance",mother and child,2010-05-07,Mother and Child,7000000.0,1110509.0,6537179.0,Sony Pictures Classics,R,Drama,1,7.2,12643.0,18.03846153846154,
81,1081.0,9064,tt1220220,movie,Motherhood,Motherhood,0,2009,\N,90,"Comedy,Drama",motherhood,2009-10-23,Motherhood,10000000.0,93388.0,723388.0,Freestyle Releasing,PG-13,Comedy,1,4.6,4711.0,31.46153846153846,
82,1082.0,10638,tt1333125,movie,Movie 43,Movie 43,0,2013,\N,94,Comedy,movie ,2013-01-25,Movie 43,10000000.0,8840453.0,31164747.0,Relativity,R,Comedy,1,4.3,110506.0,6.096153846153846,
83,1083.0,2069,tt0339412,movie,Mr. 3000,Mr. 3000,0,2004,\N,104,"Comedy,Drama,Romance",mr ,2004-09-17,Mr. 3000,30000000.0,21800302.0,21827296.0,Walt Disney,PG-13,Comedy,1,5.6,14940.0,8.945945945945946,
85,1085.0,5478,tt0864835,movie,Mr. Peabody & Sherman,Mr. Peabody & Sherman,0,2014,\N,92,"Adventure,Animation,Comedy",mr peabody  sherman,2014-03-07,Mr. Peabody & Sherman,145000000.0,111506430.0,269806430.0,20th Century Fox,PG,Adventure,1,6.8,76094.0,6.596153846153846,
86,1086.0,19650,tt2473794,movie,Mr. Turner,Mr. Turner,0,2014,\N,150,"Biography,Drama,History",mr turner,2014-12-19,Mr. Turner,14000000.0,3958546.0,25187026.0,Sony Pictures Classics,R,Drama,1,6.8,26852.0,7.3076923076923075,
87,1087.0,4939,tt0758713,tvMovie,Mr. and Mrs. Smith,Mr. and Mrs. Smith,0,2007,\N,43,Action,mr and mrs smith,2005-06-10,Mr. and Mrs. Smith,110000000.0,186336279.0,486124090.0,20th Century Fox,PG-13,Action,1,6.3,3509.0,8.48076923076923,
88,1088.0,2648,tt0413015,movie,Mrs. Henderson Presents,Mrs. Henderson Presents,0,2005,\N,103,"Comedy,Drama,Music",mrs henderson presents,2005-12-09,Mrs. Henderson Presents,20000000.0,11036366.0,27836366.0,Weinstein Co.,R,Comedy,1,7.0,16244.0,9.615384615384617,
89,1089.0,16169,tt1935179,movie,Mud,Mud,0,2012,\N,130,"Adventure,Drama",mud,2013-04-26,Mud,10000000.0,21590086.0,31556959.0,Roadside Attractions,PG-13,Drama,1,7.4,186268.0,63.88461538461539,
90,1090.0,1016,tt0166924,movie,Mulholland Drive,Mulholland Dr.,0,2001,\N,147,"Drama,Mystery,Thriller",mulholland drive,2001-10-08,Mulholland Drive,15000000.0,7219578.0,20785973.0,Universal,R,Drama,1,7.9,375450.0,,The request failed: Google returned a response with code 500
